tconst,averageRating,numVotes
tt0341569,5.8,921
tt0341571,6.4,37
tt0341573,4.1,221
tt0341615,5.6,34
tt0342012,7.7,1765
tt0342040,6.9,94
tt0342062,4.7,111
tt0342097,6.0,318
tt0342143,6.5,1916
tt0342150,7.8,3556
tt0342151,5.7,234
tt0342167,6.2,5999
tt0342172,7.7,26161
tt0342180,7.4,941
tt0342207,4.4,481
tt0342213,6.9,3817
tt0342234,4.2,117
tt0342258,7.0,104394
tt0342265,7.5,136
tt0342272,6.5,10287
tt0342275,7.6,2740
tt0342285,6.4,84
tt0342300,5.9,1158
tt0342316,5.8,722
tt0342329,6.7,130
tt0342428,7.2,32
tt0342492,7.2,22891
tt0342505,4.3,446
tt0342508,4.8,2666
tt0342520,6.4,3099
tt0342535,6.2,215
tt0342570,7.7,209
tt0342577,7.0,61
tt0342689,2.9,3474
tt0342697,7.0,279
tt0342717,6.5,211
tt0342735,7.2,24005
tt0342795,5.5,187
tt0342804,8.3,1748
tt0342823,7.7,19
tt0342835,3.3,1248
tt0342844,7.0,837
tt0342875,7.2,47
tt0342882,6.2,1496
tt0342887,8.5,23
tt0342913,6.4,1004
tt0342916,2.8,333
tt0342956,6.9,297
tt0342982,7.1,44
tt0342984,7.2,37
tt0343024,8.2,16
tt0343094,6.7,177
tt0343095,5.6,2941
tt0343107,8.2,562
tt0343121,7.9,9640
tt0343125,7.8,61
tt0343129,8.0,238
tt0343135,6.0,138480
tt0343168,7.5,3678
tt0343172,6.5,1027
tt0343173,8.2,107
tt0343175,7.9,98
tt0343178,5.6,29
tt0343221,7.6,4474
tt0343341,7.6,50
tt0343392,4.8,95
tt0343449,4.4,2684
tt0343524,6.6,760
tt0343594,6.5,933
tt0343603,3.1,130
tt0343608,8.1,13
tt0343660,6.8,360895
tt0343663,5.9,7029
tt0343737,6.7,104738
tt0343755,5.4,105
tt0343818,7.1,546931
tt0343941,8.4,81
tt0343954,5.9,21
tt0343956,6.2,120
tt0343962,4.3,376
tt0343967,6.5,251
tt0343996,6.5,9691
tt0344011,6.4,967
tt0344053,5.9,165
tt0344074,7.8,36
tt0344188,6.7,65
tt0344212,8.2,91
tt0344213,7.8,46
tt0344273,7.0,3930
tt0344285,7.5,8
tt0344313,4.2,44
tt0344320,5.3,51
tt0344507,6.1,132
tt0344510,7.6,74447
tt0344529,6.4,28
tt0344604,6.4,3158
tt0344723,5.5,48
tt0344766,6.1,807
tt0344777,4.1,1529
tt0344796,6.4,34
tt0344801,6.6,53
tt0344854,6.0,38411
tt0344936,7.4,63
tt0344942,5.3,74
tt0345021,8.3,24
tt0345032,7.1,2412
tt0345043,3.8,498
tt0345061,6.1,20768
tt0345074,6.2,8381
tt0345128,7.1,1188
tt0345140,5.3,13
tt0345228,6.1,1192
tt0345235,4.6,2397
tt0345351,6.6,15
tt0345370,7.0,60
tt0345419,3.7,25
tt0345466,3.7,132
tt0345549,7.5,11294
tt0345551,7.0,17994
tt0345561,6.4,4830
tt0345594,2.2,229
tt0345601,2.9,504
tt0345603,6.3,315
tt0345636,3.2,396
tt0345685,5.9,410
tt0345777,5.5,623
tt0345852,4.6,397
tt0345853,6.3,3108
tt0345855,6.0,536
tt0345885,4.7,81
tt0345950,7.1,93758
tt0345975,6.8,73
tt0346024,8.2,30
tt0346060,3.8,33
tt0346091,7.8,656
tt0346094,7.5,21353
tt0346148,4.6,131
tt0346154,7.7,44
tt0346156,6.1,85614
tt0346336,8.5,22374
tt0346457,6.5,10218
tt0346491,5.6,171663
tt0346507,5.2,2628
tt0346513,5.9,286
tt0346514,4.3,14
tt0346525,4.6,283
tt0346562,5.4,116
tt0346596,8.0,152
tt0346609,2.9,243
tt0346631,6.7,34305
tt0346681,5.1,444
tt0346723,6.5,15779
tt0346750,6.2,620
tt0346794,7.4,488
tt0346800,6.9,1424
tt0346811,2.9,1616
tt0346866,4.2,66
tt0346887,6.8,143
tt0346909,5.8,247
tt0346943,6.8,95
tt0346947,7.0,375
tt0346971,4.1,174
tt0347014,5.4,678
tt0347016,6.7,1172
tt0347037,5.8,551
tt0347048,7.9,55234
tt0347105,7.3,2231
tt0347131,6.7,860
tt0347149,8.2,400972
tt0347161,4.7,22
tt0347167,5.4,2418
tt0347200,6.8,179
tt0347246,7.4,38971
tt0347278,7.2,2098
tt0347304,7.9,70873
tt0347330,6.5,4121
tt0347332,7.4,16119
tt0347334,6.5,424
tt0347368,5.9,280
tt0347369,5.1,2289
tt0347416,5.3,3195
tt0347439,3.8,595
tt0347449,7.2,5487
tt0347457,7.1,1499
tt0347473,7.0,36969
tt0347534,5.7,124
tt0347540,6.5,77
tt0347585,3.3,604
tt0347591,4.5,2521
tt0347618,7.1,58390
tt0347690,5.6,78
tt0347719,8.1,26
tt0347755,6.1,499
tt0347779,7.9,2874
tt0347791,6.0,6387
tt0347817,5.5,313
tt0347855,5.6,44
tt0347884,6.7,74
tt0347909,6.8,768
tt0348038,7.0,75
tt0348055,7.9,59
tt0348062,5.8,122
tt0348087,6.3,331
tt0348121,6.8,18009
tt0348140,3.2,8
tt0348150,6.1,285466
tt0348155,5.7,644
tt0348226,5.6,546
tt0348333,6.7,99899
tt0348354,3.1,354
tt0348364,4.3,34
tt0348375,6.1,18
tt0348448,6.8,249
tt0348505,6.1,5279
tt0348521,4.7,314
tt0348529,4.4,5751
tt0348551,5.4,142
tt0348568,7.8,9556
tt0348572,6.0,644
tt0348591,6.5,2489
tt0348593,6.6,15857
tt0348656,4.2,1684
tt0348663,4.8,119
tt0348816,7.2,188
tt0348825,3.1,130
tt0348833,6.5,68
tt0348836,5.8,114753
tt0348843,5.3,2225
tt0348847,6.4,224
tt0348853,6.3,4793
tt0348866,7.4,83
tt0348867,6.3,552
tt0348874,6.6,155
tt0348884,6.6,536
tt0349048,6.1,245
tt0349079,5.9,542
tt0349092,5.3,49
tt0349159,3.0,514
tt0349169,5.6,6194
tt0349193,2.5,763
tt0349204,6.9,14
tt0349205,5.9,104074
tt0349238,7.2,37
tt0349260,6.0,2767
tt0349310,6.4,57
tt0349333,6.3,3595
tt0349340,6.1,1029
tt0349349,4.2,725
tt0349412,8.8,16
tt0349413,7.2,47
tt0349416,6.5,9079
tt0349467,5.1,16586
tt0349470,5.3,12
tt0349517,6.4,237
tt0349575,2.5,132
tt0349682,6.6,66
tt0349683,6.3,170258
tt0349703,4.3,1844
tt0349710,6.5,58294
tt0349727,6.1,68
tt0349748,6.1,13
tt0349825,7.4,55749
tt0349880,4.9,449
tt0349889,4.9,5115
tt0349903,6.5,395650
tt0349995,6.7,1763
tt0350002,7.0,1033
tt0350003,4.5,73
tt0350022,2.6,540
tt0350028,6.0,37421
tt0350041,7.9,30
tt0350044,6.3,669
tt0350050,7.0,83
tt0350061,3.4,425
tt0350076,5.9,35
tt0350128,3.5,423
tt0350142,7.4,64
tt0350159,6.3,16
tt0350165,7.2,108
tt0350166,7.4,103
tt0350194,5.7,1849
tt0350232,3.9,1594
tt0350258,7.7,150053
tt0350261,7.0,31809
tt0350324,6.4,282
tt0350357,2.7,41
tt0350373,6.1,310
tt0350485,4.6,486
tt0350501,4.8,84
tt0350596,8.7,111
tt0350668,7.6,26
tt0350730,7.2,23
tt0350774,5.7,6004
tt0350945,4.5,329
tt0351031,5.9,114
tt0351259,6.4,71
tt0351265,6.6,25
tt0351283,6.9,410481
tt0351293,8.3,30
tt0351299,7.5,2794
tt0351461,7.3,9481
tt0351519,6.8,263
tt0351753,7.1,31
tt0351761,5.8,90
tt0351770,6.9,1937
tt0351815,6.5,52
tt0351817,8.1,24318
tt0351838,8.0,9
tt0351867,5.1,463
tt0351885,3.9,185
tt0351887,5.5,5173
tt0351977,6.2,78239
tt0352143,8.4,66
tt0352230,6.1,2201
tt0352248,8.0,190145
tt0352277,6.6,11497
tt0352312,5.9,31
tt0352314,7.5,7500
tt0352332,7.2,1957
tt0352343,7.2,11382
tt0352375,4.0,352
tt0352376,4.6,909
tt0352394,3.4,659
tt0352402,7.6,31
tt0352408,6.6,57
tt0352465,6.7,1662
tt0352520,6.9,15015
tt0352526,4.0,431
tt0352557,7.1,46
tt0352561,6.1,172
tt0352600,6.0,85
tt0352621,7.3,323
tt0352670,5.0,22
tt0352699,2.8,627
tt0352712,8.2,19
tt0352764,8.7,41
tt0352830,4.4,382
tt0352994,7.3,6907
tt0352995,6.1,68
tt0353008,7.3,29
tt0353012,5.0,416
tt0353014,6.7,9326
tt0353122,7.2,29
tt0353214,7.3,86
tt0353240,6.3,104
tt0353248,3.2,534
tt0353269,5.6,71
tt0353293,7.0,12
tt0353316,6.0,141
tt0353324,3.0,9120
tt0353328,5.8,76
tt0353332,3.2,162
tt0353337,6.4,17
tt0353357,5.5,1946
tt0353489,6.4,14392
tt0353497,6.3,174
tt0353515,7.1,211
tt0353523,5.1,22
tt0353525,4.4,478
tt0353529,6.7,14
tt0353533,4.5,15
tt0353545,2.1,686
tt0353765,5.7,61
tt0353773,7.2,26
tt0353774,6.9,630
tt0353794,5.5,323
tt0353818,5.8,931
tt0353879,3.7,130
tt0353969,8.1,189197
tt0354077,5.9,48
tt0354079,6.4,177
tt0354105,5.7,26
tt0354216,4.3,1733
tt0354243,6.4,1557
tt0354356,6.6,10095
tt0354448,6.1,608
tt0354490,5.5,161
tt0354495,6.3,22
tt0354496,7.4,21
tt0354575,7.4,8760
tt0354578,4.5,290
tt0354593,7.1,983
tt0354595,6.1,3420
tt0354599,6.8,47
tt0354668,7.2,8375
tt0354694,4.4,390
tt0354696,7.3,235
tt0354704,6.0,28
tt0354763,6.9,171
tt0354766,5.6,5923
tt0354808,6.5,223
tt0354836,6.3,4288
tt0354848,5.5,148
tt0354855,6.6,739
tt0354894,4.5,46
tt0354899,7.2,69806
tt0354953,4.9,166
tt0354981,5.8,204
tt0355052,6.0,35
tt0355053,6.5,15
tt0355295,5.9,122941
tt0355336,6.0,51
tt0355430,6.8,24
tt0355449,5.3,42
tt0355473,4.5,873
tt0355482,6.7,241
tt0355563,5.9,240
tt0355650,4.4,196
tt0355678,7.9,35
tt0355692,7.8,12
tt0355702,7.1,56103
tt0355715,7.2,1214
tt0355740,5.5,137
tt0355836,4.4,553
tt0355857,6.2,1481
tt0355954,5.2,10184
tt0356014,8.3,74
tt0356053,5.7,16
tt0356135,7.2,56
tt0356148,5.6,226
tt0356150,6.6,212460
tt0356154,5.9,1162
tt0356159,5.5,2573
tt0356298,7.6,39
tt0356336,5.4,4660
tt0356434,8.6,11
tt0356443,5.0,3570
tt0356446,6.5,341
tt0356453,7.0,968
tt0356470,5.9,89573
tt0356487,7.5,1442
tt0356509,8.5,15
tt0356515,5.9,123
tt0356577,3.9,324
tt0356604,8.6,7
tt0356614,6.4,10659
tt0356618,5.8,66851
tt0356634,5.0,88617
tt0356680,6.3,70361
tt0356696,6.5,389
tt0356721,6.6,65139
tt0356741,6.9,35
tt0356764,4.3,1051
tt0356797,5.3,249
tt0356830,6.6,55
tt0356888,7.3,14
tt0356910,6.5,503638
tt0356922,6.3,1818
tt0356982,7.6,2354
tt0356999,6.3,1564
tt0357009,4.8,205
tt0357031,5.8,412
tt0357054,5.7,4314
tt0357091,6.5,119
tt0357110,6.5,11812
tt0357111,5.8,14342
tt0357158,5.5,145
tt0357182,5.4,951
tt0357204,5.4,13
tt0357248,6.9,58
tt0357277,4.7,94472
tt0357282,8.1,2352
tt0357283,7.5,1175
tt0357309,7.4,33
tt0357413,7.1,362179
tt0357414,3.2,869
tt0357470,6.0,4460
tt0357507,4.1,31589
tt0357545,5.6,253
tt0357567,6.7,61
tt0357585,4.6,5094
tt0357608,6.6,699
tt0357668,6.8,3341
tt0357686,8.2,61
tt0357773,6.5,190
tt0357848,2.6,363
tt0357894,5.0,2432
tt0357930,4.5,400
tt0357946,7.4,931
tt0357959,5.7,1590
tt0357979,9.3,18
tt0358079,7.7,34
tt0358082,6.4,150917
tt0358135,6.2,47830
tt0358148,4.4,702
tt0358236,4.6,319
tt0358273,7.8,254232
tt0358294,4.3,7763
tt0358345,5.7,1562
tt0358349,4.5,15305
tt0358456,8.6,19282
tt0358474,5.5,37
tt0358475,8.5,18
tt0358500,6.3,1867
tt0358529,5.2,275
tt0358539,4.6,219
tt0358547,6.7,56
tt0358551,1.7,687
tt0358559,7.2,650
tt0358569,7.1,1285
tt0358590,5.6,503
tt0358647,7.3,220
tt0358670,6.6,525
tt0358676,7.0,367
tt0358691,6.5,346
tt0358722,5.6,197
tt0358924,6.0,131
tt0358925,6.6,427
tt0359005,6.3,24
tt0359013,5.8,180629
tt0359024,4.9,471
tt0359045,7.1,3640
tt0359054,5.9,381
tt0359078,4.9,2535
tt0359130,5.9,40
tt0359131,8.7,9
tt0359144,5.4,77
tt0359161,6.6,161
tt0359190,5.0,29
tt0359203,7.5,3007
tt0359254,6.5,1195
tt0359281,7.1,215
tt0359297,8.1,60
tt0359358,7.6,30
tt0359389,6.3,8
tt0359398,2.1,574
tt0359423,6.6,13726
tt0359517,4.5,8009
tt0359564,3.6,618
tt0359587,1.6,651
tt0359608,7.3,23
tt0359692,7.4,5166
tt0359700,6.6,52
tt0359774,4.6,179
tt0359930,6.6,31
tt0359938,6.5,45
tt0359950,7.3,322072
tt0359954,7.9,23
tt0359961,6.0,20
tt0359964,5.0,59
tt0359966,8.3,102
tt0359984,4.1,1528
tt0359992,5.8,25
tt0360009,6.5,32337
tt0360016,5.6,2368
tt0360025,5.7,486
tt0360032,6.2,1944
tt0360130,6.5,9099
tt0360139,6.1,40077
tt0360141,7.7,16
tt0360201,6.3,64933
tt0360216,7.2,1139
tt0360323,6.3,6643
tt0360364,8.6,43
tt0360396,7.9,51
tt0360486,7.0,351843
tt0360490,3.2,31
tt0360551,7.0,9
tt0360556,4.9,20979
tt0360607,4.7,12
tt0360611,8.0,44
tt0360615,7.9,40
tt0360618,8.3,31
tt0360637,4.4,71
tt0360651,6.2,53
tt0360652,5.7,53
tt0360674,6.9,1562
tt0360716,8.1,14
tt0360717,7.2,428482
tt0360734,8.4,16
tt0360771,6.8,80
tt0360779,6.4,677
tt0360890,6.9,121
tt0360903,5.9,74
tt0360904,6.7,37
tt0360916,2.9,3904
tt0360919,7.4,19
tt0360920,7.7,56
tt0360957,6.4,72
tt0360967,5.2,20
tt0361015,6.2,12
tt0361038,7.3,32
tt0361089,5.5,23396
tt0361121,5.8,11
tt0361127,7.2,34129
tt0361277,8.0,45
tt0361296,6.2,14
tt0361309,6.3,9712
tt0361322,6.5,284
tt0361354,7.3,1009
tt0361400,4.6,24
tt0361401,5.9,35
tt0361408,8.1,178
tt0361411,6.2,21125
tt0361447,6.1,865
tt0361448,6.6,18
tt0361467,4.6,29927
tt0361480,8.4,13
tt0361498,3.6,400
tt0361500,4.3,3092
tt0361562,5.5,57
tt0361596,7.5,130335
tt0361611,7.2,13
tt0361620,5.0,24137
tt0361625,7.2,457
tt0361668,6.9,12259
tt0361670,7.2,2497
tt0361679,4.0,307
tt0361682,6.8,73
tt0361693,6.3,9238
tt0361696,5.8,28252
tt0361707,4.5,225
tt0361715,7.2,8340
tt0361724,3.8,244
tt0361743,8.2,29
tt0361748,8.3,1462701
tt0361786,5.2,107
tt0361805,5.6,1091
tt0361841,5.3,18479
tt0361852,5.0,141
tt0361858,5.7,131
tt0361862,7.7,395550
tt0361863,7.2,26
tt0361899,7.7,24
tt0361919,5.3,34
tt0361925,5.3,13010
tt0362000,6.7,12
tt0362004,6.7,12607
tt0362039,6.8,966
tt0362058,3.9,881
tt0362082,4.4,13
tt0362084,5.3,1459
tt0362107,4.0,1097
tt0362120,5.1,123541
tt0362129,5.8,2969
tt0362141,4.4,27
tt0362165,2.2,57066
tt0362169,7.1,18
tt0362174,6.3,529
tt0362209,7.1,26
tt0362225,7.5,55690
tt0362227,7.4,465697
tt0362246,6.2,1159
tt0362257,4.4,35
tt0362269,7.1,49828
tt0362270,7.2,200436
tt0362390,7.5,112
tt0362421,6.6,118
tt0362478,5.6,92965
tt0362496,7.5,709
tt0362506,6.5,1652
tt0362511,4.6,7981
tt0362518,6.6,129
tt0362526,6.4,10526
tt0362538,5.5,574
tt0362544,2.8,389
tt0362548,7.2,1541
tt0362582,6.2,265
tt0362586,4.8,503
tt0362590,6.1,10052
tt0362619,8.6,29
tt0362691,4.2,81
tt0362693,6.4,47
tt0362696,7.6,2998
tt0362718,6.6,306
tt0362820,4.4,414
tt0362822,4.8,127
tt0362872,5.6,38
tt0362893,3.3,66
tt0362938,7.2,38
tt0362942,3.3,2313
tt0362988,8.6,27
tt0362989,1.4,29
tt0362993,7.5,38
tt0363009,4.3,30
tt0363029,5.9,895
tt0363048,3.5,251
tt0363057,2.8,108
tt0363058,5.8,13
tt0363065,6.2,245
tt0363095,6.3,2904
tt0363141,6.2,128
tt0363143,4.7,3449
tt0363145,8.9,17
tt0363163,8.2,358461
tt0363211,6.6,399
tt0363223,8.0,228
tt0363226,7.5,50124
tt0363235,6.7,2885
tt0363240,5.3,799
tt0363249,6.5,2564
tt0363276,5.4,6736
tt0363277,5.4,233
tt0363282,4.9,23976
tt0363290,6.1,1295
tt0363292,6.2,2622
tt0363303,6.8,1484
tt0363409,5.7,3177
tt0363473,6.7,15182
tt0363475,5.8,534
tt0363504,6.0,1551
tt0363510,8.3,2583
tt0363532,6.9,5165
tt0363547,7.3,259121
tt0363549,5.3,69
tt0363565,1.6,143
tt0363570,7.7,116
tt0363579,6.7,2355
tt0363589,7.1,93048
tt0363621,7.5,379
tt0363623,4.9,247
tt0363683,7.5,27
tt0363713,5.6,71
tt0363720,7.1,470
tt0363768,6.4,1345
tt0363771,6.9,404834
tt0363778,2.6,179
tt0363779,6.5,63
tt0363780,6.8,14363
tt0363805,4.8,46
tt0363833,3.3,590
tt0363852,4.8,2696
tt0363879,5.9,267
tt0363881,2.7,18
tt0363913,5.9,562
tt0363983,3.9,8
tt0363986,6.7,72
tt0363988,6.5,199801
tt0364045,6.2,91825
tt0364067,6.3,93
tt0364079,6.3,1137
tt0364084,6.5,216
tt0364098,4.6,97
tt0364120,6.4,1095
tt0364144,6.0,111
tt0364189,6.8,16
tt0364238,3.6,6
tt0364270,7.0,297
tt0364301,7.0,1045
tt0364343,6.1,33461
tt0364358,8.0,27
tt0364361,6.7,339
tt0364365,6.4,412
tt0364376,3.4,4174
tt0364385,6.7,45668
tt0364435,5.8,423
tt0364447,6.0,1307
tt0364457,4.7,1748
tt0364484,8.3,125
tt0364504,6.1,9
tt0364517,7.5,70856
tt0364537,7.4,866
tt0364556,6.9,1731
tt0364569,8.4,585218
tt0364599,4.0,576
tt0364616,3.5,1165
tt0364647,8.4,6699
tt0364656,6.0,491
tt0364722,5.2,73
tt0364725,6.7,254244
tt0364726,2.4,286
tt0364745,5.6,1364
tt0364751,5.8,49011
tt0364914,4.6,259
tt0364930,7.1,6788
tt0364942,5.2,54
tt0364949,7.4,33
tt0364955,6.3,17398
tt0364961,6.9,25853
tt0364970,5.5,96678
tt0364977,5.1,694
tt0364986,1.8,8023
tt0365013,5.6,135
tt0365020,6.5,1242
tt0365052,6.5,70
tt0365066,6.2,81
tt0365067,6.6,84
tt0365068,6.7,100
tt0365089,7.3,5450
tt0365100,4.8,207
tt0365109,7.4,3052
tt0365111,4.3,74
tt0365125,5.1,13120
tt0365135,7.3,1311
tt0365183,6.7,1106
tt0365190,6.6,2870
tt0365194,3.6,336
tt0365200,2.6,483
tt0365240,8.3,10
tt0365254,5.7,36
tt0365262,4.1,630
tt0365265,5.8,11075
tt0365285,7.0,852
tt0365289,6.3,1939
tt0365296,6.7,1101
tt0365376,7.1,63934
tt0365398,6.9,213
tt0365402,6.8,443
tt0365405,8.5,17
tt0365406,7.5,17
tt0365407,5.2,229
tt0365410,5.6,290
tt0365411,4.9,61
tt0365443,3.4,216
tt0365478,5.4,5478
tt0365479,6.9,515
tt0365480,4.5,1212
tt0365485,6.7,45417
tt0365510,6.2,43
tt0365513,5.7,4780
tt0365516,9.0,82
tt0365545,6.4,9431
tt0365569,7.4,102
tt0365581,3.7,35
tt0365592,5.3,6
tt0365611,6.9,44
tt0365653,3.4,1961
tt0365671,5.2,132
tt0365674,4.5,295
tt0365675,6.3,12638
tt0365686,6.3,97799
tt0365737,6.9,131547
tt0365742,6.4,41
tt0365744,7.8,28
tt0365746,8.4,35
tt0365748,7.9,563986
tt0365770,3.0,542
tt0365776,6.0,62
tt0365807,5.1,62
tt0365830,6.8,110708
tt0365844,4.6,92
tt0365847,6.1,15715
tt0365873,5.0,60
tt0365880,3.6,588
tt0365885,6.8,22345
tt0365907,6.5,123191
tt0365913,4.2,121
tt0365914,6.7,663
tt0365918,4.4,311
tt0365929,5.5,39405
tt0365938,6.0,1446
tt0365952,5.4,9
tt0365957,3.8,28123
tt0365960,7.2,4457
tt0366137,6.9,2997
tt0366154,6.5,30
tt0366174,4.7,32287
tt0366227,7.5,100
tt0366282,3.7,62
tt0366287,6.8,3042
tt0366291,3.1,226
tt0366292,6.2,18495
tt0366304,7.0,1668
tt0366323,7.0,135
tt0366347,3.9,243
tt0366349,6.9,23
tt0366374,5.2,22
tt0366444,6.4,822
tt0366450,5.5,5340
tt0366517,4.3,254
tt0366518,5.6,1593
tt0366526,6.4,4549
tt0366527,6.4,1732
tt0366544,5.8,1343
tt0366548,6.4,189546
tt0366551,7.0,198952
tt0366555,5.4,1802
tt0366560,8.6,29
tt0366581,5.9,845
tt0366598,5.5,996
tt0366606,7.7,54
tt0366610,4.2,80
tt0366621,7.3,2205
tt0366625,7.5,28
tt0366627,7.1,115120
tt0366648,6.8,6
tt0366655,7.0,450
tt0366671,7.2,95
tt0366701,6.1,1302
tt0366711,2.8,409
tt0366720,5.2,522
tt0366762,3.6,697
tt0366777,6.8,25783
tt0366780,6.7,23198
tt0366783,6.5,97
tt0366800,4.6,11
tt0366820,7.4,31
tt0366840,8.0,9806
tt0366842,2.6,1839
tt0366854,6.3,395
tt0366860,4.3,740
tt0366886,7.7,301
tt0366894,4.1,693
tt0366900,6.1,796
tt0366915,6.9,232
tt0366920,5.0,2695
tt0366943,7.3,7472
tt0366971,4.9,59
tt0366980,6.0,7
tt0366985,2.7,1306
tt0366996,7.0,6167
tt0367000,5.0,4784
tt0367027,6.4,34151
tt0367046,5.0,275
tt0367072,8.0,21
tt0367082,7.0,6959
tt0367085,4.5,23590
tt0367088,3.9,1349
tt0367089,7.3,84457
tt0367097,6.5,844
tt0367098,6.3,921
tt0367104,6.6,668
tt0367110,8.2,92283
tt0367122,2.7,630
tt0367136,2.3,535
tt0367153,5.3,8440
tt0367159,5.4,137
tt0367174,6.8,1885
tt0367187,5.6,38
tt0367188,7.2,12050
tt0367189,8.8,7
tt0367204,5.6,756
tt0367232,5.4,2340
tt0367257,6.0,281
tt0367258,7.3,32
tt0367462,5.5,28
tt0367478,5.5,9675
tt0367479,6.2,48334
tt0367495,8.6,23675
tt0367535,7.1,22
tt0367565,7.5,710
tt0367567,6.1,385
tt0367575,8.5,72
tt0367587,5.7,675
tt0367594,6.7,489311
tt0367602,5.9,613
tt0367631,5.3,16475
tt0367652,4.7,51705
tt0367677,2.1,6382
tt0367699,5.0,56
tt0367714,7.2,55
tt0367736,7.3,23
tt0367790,7.3,5033
tt0367794,7.9,33
tt0367798,4.5,308
tt0367814,4.3,23
tt0367830,6.3,43
tt0367859,7.6,10675
tt0367862,7.5,47
tt0367882,6.2,459676
tt0367908,8.5,18
tt0367913,6.3,10220
tt0367942,6.1,51
tt0367952,8.4,46
tt0367959,6.1,111764
tt0367960,6.1,816
tt0367975,7.6,6590
tt0367995,4.7,182
tt0368008,6.6,112348
tt0368017,8.5,17
tt0368026,3.2,195
tt0368045,6.0,2624
tt0368078,7.4,802
tt0368083,7.2,604
tt0368089,5.4,3113
tt0368133,6.6,8
tt0368145,5.5,68
tt0368146,6.6,53
tt0368151,4.8,138
tt0368152,7.9,12
tt0368181,8.4,51
tt0368186,6.5,223
tt0368222,6.2,12486
tt0368226,3.6,90652
tt0368249,5.1,1153
tt0368252,3.6,438
tt0368259,4.6,2456
tt0368264,7.6,372
tt0368268,3.7,392
tt0368279,6.5,11
tt0368287,7.4,908
tt0368296,5.1,1623
tt0368305,6.9,26
tt0368310,7.7,144
tt0368311,7.1,19
tt0368340,5.7,300
tt0368341,8.9,12
tt0368343,4.6,1534
tt0368411,5.5,582
tt0368412,5.5,121
tt0368413,4.7,222
tt0368431,5.8,31
tt0368447,6.6,265235
tt0368555,5.7,1052
tt0368561,3.7,145
tt0368563,5.5,7869
tt0368564,5.7,376
tt0368571,5.9,1343
tt0368578,4.7,32968
tt0368580,3.8,628
tt0368619,7.6,4839
tt0368651,6.1,9
tt0368652,7.3,95
tt0368656,7.2,18
tt0368658,7.1,10484
tt0368662,4.8,143
tt0368667,7.8,14913
tt0368668,3.2,3577
tt0368673,5.4,41
tt0368683,5.1,57
tt0368688,5.0,1645
tt0368689,5.6,353
tt0368709,6.3,71031
tt0368711,7.9,3796
tt0368721,7.7,1436
tt0368725,5.7,1298
tt0368745,7.1,602
tt0368770,5.7,164
tt0368774,6.3,6904
tt0368794,6.8,59553
tt0368795,6.2,115
tt0368801,7.0,30
tt0368830,6.4,33
tt0368836,4.9,1026
tt0368851,7.4,201
tt0368855,5.1,426
tt0368867,8.2,59
tt0368876,4.7,197
tt0368879,4.7,64
tt0368891,6.9,338523
tt0368906,4.8,32
tt0368909,7.1,75765
tt0368913,7.3,9274
tt0368933,5.8,83390
tt0368954,7.2,1114
tt0368962,7.6,1129
tt0368975,5.3,17081
tt0369020,5.1,116
tt0369022,6.1,16
tt0369026,8.5,18
tt0369032,4.3,31
tt0369048,4.0,26
tt0369053,6.4,4358
tt0369058,3.1,11
tt0369060,7.3,18622
tt0369086,7.7,65
tt0369226,2.4,45929
tt0369258,7.6,2701
tt0369294,6.6,416
tt0369295,6.4,232
tt0369330,4.1,80
tt0369339,7.5,410362
tt0369366,3.9,75
tt0369412,6.4,20
tt0369424,4.0,231
tt0369436,5.7,75597
tt0369441,6.2,147813
tt0369523,7.3,348
tt0369555,7.8,13
tt0369562,6.5,20
tt0369610,6.9,648781
tt0369621,7.0,81
tt0369637,5.4,2329
tt0369672,7.1,26488
tt0369688,8.3,15
tt0369702,8.0,82692
tt0369735,5.5,62914
tt0369738,2.5,2349
tt0369750,4.5,313
tt0369877,6.7,15
tt0369918,4.9,4683
tt0369927,7.8,7
tt0369983,9.2,7
tt0369993,7.7,43
tt0369994,5.9,8291
tt0370032,4.3,82671
tt0370081,5.9,181
tt0370082,5.8,3207
tt0370244,7.2,1830
tt0370263,5.6,203491
tt0370360,5.9,299
tt0370425,6.3,495
tt0370453,7.5,16
tt0370459,6.6,16
tt0370486,9.2,23
tt0370531,6.3,229
tt0370537,6.2,8
tt0370552,6.5,30
tt0370560,7.8,26
tt0370584,7.5,25
tt0370694,6.3,155
tt0370809,8.1,32
tt0370849,5.6,16
tt0370893,5.6,34
tt0370919,5.5,3896
tt0370969,6.6,847
tt0370984,7.8,179
tt0370986,7.6,71621
tt0371008,5.3,399
tt0371021,7.8,52
tt0371022,7.4,15
tt0371100,5.1,17
tt0371203,6.3,120
tt0371212,5.3,279
tt0371246,6.4,85343
tt0371257,6.7,80889
tt0371280,7.4,5060
tt0371281,7.2,25
tt0371282,4.3,127
tt0371301,6.3,28
tt0371313,7.2,21
tt0371392,4.8,613
tt0371405,3.9,649
tt0371407,8.1,42
tt0371499,4.2,51
tt0371519,8.4,58
tt0371530,6.6,390
tt0371552,6.0,12150
tt0371560,9.2,6
tt0371572,3.8,1948
tt0371583,7.2,385
tt0371606,5.7,94886
tt0371621,5.2,33
tt0371647,7.5,94
tt0371675,3.5,656
tt0371683,4.6,207
tt0371701,8.0,10
tt0371724,6.7,201063
tt0371735,7.6,15879
