imdb_id,collection_id
tt2308711,638
tt2309987,628
tt2316383,57
tt2317379,688
tt2319889,728
tt2322420,349
tt2325491,7
tt2332518,1729
tt2343475,1040
tt2358911,194
tt2361586,1588
tt2368783,1151
tt2371411,1096
tt2371824,1100
tt2375379,1074
tt2375454,1315
tt2380137,1339
tt2400434,1698
tt2401723,1899
tt2401725,1899
tt2401727,1899
tt2404572,654
tt2409754,845
tt2414212,1251
tt2414370,212
tt2423504,918
tt2425618,793
tt2433190,1430
tt2458040,1006
tt2459022,871
tt2471640,982
tt2491648,574
tt2507174,1726
tt2525596,62
tt2550838,695
tt2555962,1902
tt2585562,1129
tt2588506,923
tt2589640,1874
tt2592484,1720
tt2599106,727
tt2713886,733
tt2961768,669
tt3354096,311
tt3402542,151
tt3833714,898
tt4634272,803
tt6072460,1933
tt7867026,221
tt0403645,256
tt0411951,1426
tt0435761,1749
tt0464154,1125
tt0800320,303
tt0808510,1741
tt0814255,1110
tt0858411,14
tt0892769,677
tt0892791,1293
tt0926084,625
tt0940656,131
tt0970866,941
tt0980970,1485
tt0985694,888
tt1014759,71
tt1027718,1830
tt1059969,1347
tt1100051,903
tt1104001,1402
tt1116184,724
tt1123373,392
tt1136688,1672
tt1193631,1362
tt1196141,403
tt1213012,83
tt1220634,1201
tt1222698,474
tt1227378,485
tt1228705,716
tt1230204,1244
tt1231587,671
tt1242432,690
tt1242744,1694
tt1245526,1178
tt1250777,781
tt1261945,1271
tt1270835,627
tt1272051,1335
tt1274275,1063
tt1287468,279
tt1291652,442
tt1305797,1217
tt1314170,1524
tt1316037,210
tt1320244,1582
tt1320253,1523
tt1320291,1645
tt1323594,389
tt1323598,288
tt1325004,1689
tt1337673,1049
tt1340773,452
tt1375670,598
tt1386925,1503
tt1386932,712
tt1391137,1848
tt1395054,1069
tt1401143,1188
tt1401631,1316
tt1415283,1019
tt1424381,1148
tt1426320,183
tt1430094,774
tt1433826,1775
tt1440232,844
tt1442512,145
tt1444252,1802
tt1447972,1372
tt1454505,829
tt1456520,78
tt1457766,1706
tt1462667,1090
tt1464535,313
tt1464580,1350
tt1470827,974
tt1473352,1497
tt1477076,1255
tt1503096,264
tt1513892,1260
tt1525835,546
tt1528081,837
tt1529235,190
tt1533817,1366
tt1534568,1885
tt1535495,791
tt1536044,1101
tt1547631,1757
tt1549571,1168
tt1555024,714
tt1555149,454
tt1555747,533
tt1556176,1112
tt1558250,548
tt1562859,584
tt1564585,1314
tt1564916,364
tt1567127,796
tt1567735,1386
tt1570619,812
tt1571724,1713
tt1573072,675
tt1584733,1379
tt1584813,1199
tt1587157,1883
tt1587216,898
tt1590125,1835
tt1591095,709
tt1592292,1887
tt1595366,813
tt1600202,1003
tt1602479,880
tt1606599,1266
tt1608285,115
tt1609160,1364
tt1612768,524
tt1613031,419
tt1614339,517
tt1618450,1854
tt1619832,513
tt1620549,667
tt1620719,348
tt1621780,571
tt1623674,331
tt1630038,514
tt1636780,562
tt1636815,391
tt1639082,909
tt1646926,1079
tt1647446,344
tt1648112,1032
tt1648216,1722
tt1653690,1076
tt1653916,1934
tt1663145,244
tt1663680,1518
tt1663920,771
tt1664809,1183
tt1666186,1808
tt1668209,1177
tt1679583,244
tt1680095,68
tt1680099,946
tt1680136,795
tt1682376,1781
tt1683040,566
tt1683981,1718
tt1687241,1942
tt1690470,1140
tt1692191,453
tt1703048,1020
tt1703938,376
tt1713547,1643
tt1720198,1145
tt1722450,701
tt1726641,244
tt1727535,1183
tt1727800,1694
tt1732659,623
tt1734063,57
tt1737237,871
tt1740047,1686
tt1746246,358
tt1753757,1151
tt1753855,244
tt1754177,918
tt1754455,1252
tt1756773,1535
tt1760446,1311
tt1782568,1312
tt1785394,218
tt1786490,506
tt1796657,1720
tt1810602,694
tt1849041,1142
tt1906518,1874
tt1937329,1825
tt2023748,1590
tt2210581,457
tt2613012,1436
tt2728056,733
tt0120804,1201
tt0120912,947
tt0121765,1356
tt0145487,1341
tt0145937,1173
tt0146063,1637
tt0166813,1344
tt0167261,1593
tt0187738,215
tt0220506,614
tt0238546,1695
tt0243585,1374
tt0246460,726
tt0246677,639
tt0250223,136
tt0250698,1413
tt0251951,1150
tt0253754,1355
tt0257510,337
tt0258463,1474
tt0259134,327
tt0259446,995
tt0264429,1465
tt0265010,4
tt0265298,205
tt0265651,985
tt0267913,1258
tt0268380,691
tt0272147,1807
tt0275847,859
tt0277296,1653
tt0279493,1787
tt0280030,1118
tt0281322,1789
tt0281889,569
tt0282386,219
tt0283111,1021
tt0283644,838
tt0283900,1666
tt0285492,343
tt0285869,1762
tt0287717,1348
tt0289043,16
tt0289765,1555
tt0289848,99
tt0290916,1382
tt0293124,463
tt0293662,1682
tt0293815,527
tt0295178,147
tt0295297,625
tt0295375,117
tt0295701,1900
tt0296574,703
tt0297162,612
tt0298130,1649
tt0300532,225
tt0301167,369
tt0301524,1299
tt0301893,1360
tt0302585,533
tt0303714,171
tt0303816,258
tt0303933,432
tt0304669,1652
tt0304808,1428
tt0306069,1309
tt0306909,1162
tt0307873,1179
tt0307920,55
tt0308506,856
tt0310065,415
tt0314111,577
tt0314166,653
tt0314691,261
tt0314804,1764
tt0316882,1832
tt0318742,1428
tt0321781,1495
tt0322802,724
tt0325005,899
tt0325655,1524
tt0328569,1764
tt0328570,1764
tt0329380,1003
tt0329794,204
tt0330316,923
tt0330842,1928
tt0334754,1877
tt0338564,705
tt0341495,1014
tt0341555,1272
tt0344529,1821
tt0345561,68
tt0345685,1006
tt0346060,1764
tt0347791,1135
tt0348226,1739
tt0351817,1248
tt0354593,582
tt0362257,1764
tt0364385,748
tt0365066,308
tt0365068,308
tt0366621,711
tt0367104,879
tt0374262,1401
tt0403399,245
tt0443753,1112
tt0781046,1045
tt0990372,391
tt0997084,1074
tt1111358,803
tt1260515,1778
tt2145590,637
tt2165999,1016
tt4130762,1770
tt4130788,1770
tt6449044,1492
tt0448115,1282
tt0837563,1116
tt10006006,30
tt10017680,1368
tt10027696,1105
tt10039468,1004
tt10060386,644
tt10068158,893
tt10068544,893
tt10071462,250
tt10121762,1797
tt10133300,1184
tt10147382,1924
tt10151260,1327
tt10156426,1147
tt10217780,772
tt10218782,1570
tt10250750,232
tt10262160,1910
tt10279010,285
tt10290062,1297
tt10295602,860
tt10312668,1265
tt10323214,1467
tt10325070,158
tt10327712,816
tt10364402,994
tt10419266,226
tt10425640,1301
tt10428246,553
tt10481792,299
tt10499260,508
tt10515086,1469
tt10524262,962
tt10556036,735
tt10611372,1001
tt10627720,1923
tt10628692,1743
tt10639076,874
tt10645682,722
tt10675136,642
tt10738914,316
tt10767976,1294
tt10808474,1824
tt10919074,1817
tt10927906,1420
tt10975312,483
tt11000242,333
tt11015752,1106
tt11046032,1723
tt11063548,275
tt11107074,999
tt11135936,658
tt11177112,1512
tt11185162,1763
tt11332430,977
tt11374034,158
tt11410450,603
tt11423700,715
tt11465650,90
tt11496270,720
tt11498676,1532
tt11540002,1403
tt1206885,1185
tt12889398,826
tt12936856,1881
tt13597808,1024
tt14888860,384
tt1560220,1892
tt1618434,992
tt1620981,1441
tt1648186,509
tt1979376,1749
tt2076298,712
tt2275743,302
tt2283336,947
tt2386490,677
tt2527338,1356
tt3038708,717
tt3107252,1763
tt3513498,1585
tt3741700,579
tt4058836,689
tt4126476,58
tt4154664,267
tt4154796,1451
tt4463894,1274
tt4520988,532
tt4777008,902
tt5113040,1656
tt5266668,1223
tt5515374,827
tt5606664,1661
tt5668770,917
tt5719748,314
tt5884052,1139
tt5886046,465
tt6067752,883
tt6095472,1448
tt6105098,1586
tt6139732,67
tt6146586,741
tt6189022,626
tt6193408,1281
tt6197400,339
tt6218010,1823
tt6320628,1340
tt6398184,422
tt6450804,1674
tt6521876,731
tt6556670,1267
tt6565702,1869
tt6660238,1915
tt6772804,464
tt6793710,449
tt6806448,661
tt6814214,1659
tt6843446,1787
tt6918220,843
tt6920356,1665
tt6923892,1200
tt6941512,1798
tt7054636,894
tt7059844,348
tt7089882,1330
tt7167686,1504
tt7287680,1568
tt7304802,181
tt7329656,23
tt7349950,719
tt7399138,1193
tt7403614,1462
tt7473716,1541
tt7475206,1050
tt7502322,926
tt7639372,399
tt7659018,1510
tt7721946,675
tt7806430,1111
tt7832848,708
tt7876510,1005
tt7884228,1010
tt7906260,1740
tt7975244,751
tt7983712,1223
tt8022904,820
tt8042248,989
tt8091892,486
tt8108268,1795
tt8134742,507
tt8155288,621
tt8169552,970
tt8174450,1623
tt8201404,844
tt8228884,687
tt8237172,602
tt8239806,1701
tt8241872,1536
tt8253606,944
tt8258474,1913
tt8288384,907
tt8310106,1772
tt8328716,418
tt8350360,109
tt8383694,1175
tt8385474,32
tt8396294,367
tt8401820,1216
tt8419052,5
tt8442644,895
tt8505838,289
tt8569578,1029
tt8597424,1487
tt8660788,3
tt8669356,738
tt8676426,1526
tt8749922,350
tt8750122,1458
tt8752474,757
tt8753438,132
tt8761814,1283
tt8769300,1214
tt8856470,1140
tt8858420,1861
tt8890582,928
tt8892900,986
tt8946378,798
tt8983168,320
tt9004516,1893
tt9019352,1047
tt9064968,223
tt9075612,36
tt9077528,1010
tt9110556,1610
tt9116358,1158
tt9144838,39
tt9149946,193
tt9174602,397
tt9179260,1735
tt9182284,1852
tt9214310,364
tt9228950,904
tt9235038,1417
tt9251614,597
tt9252508,1414
tt9288776,1846
tt9310460,310
tt9316574,272
tt9319890,198
tt9332122,1386
tt9364848,1509
tt9382596,1480
tt9386884,1911
tt9427166,1095
tt9428190,1052
tt9430698,1074
tt9442842,698
tt9459742,223
tt9501310,391
tt9526826,103
tt9537054,211
tt9537346,124
tt9551936,1482
tt9552162,764
tt9552208,872
tt9581844,363
tt9597190,1929
tt9614428,1302
tt9652888,81
tt9670282,1895
tt9680076,198
tt9680092,1149
tt9724068,149
tt9735672,419
tt9764556,1211
tt9777790,1842
tt9810420,41
tt9816396,761
tt9818102,1882
tt9900060,819
tt9900782,763
tt0259324,557
tt0293564,1230
tt0337978,404
tt0367959,1555
tt0373883,613
tt0373889,625
tt0389722,20
tt0413099,79
tt0413267,1293
tt0413300,1341
tt0414055,455
tt0418279,1755
tt0422774,1449
tt0423294,1390
tt0425430,1604
tt0432021,1201
tt0440963,1474
tt0443473,1490
tt0446009,1705
tt0449088,1126
tt0452702,1802
tt0453451,983
tt0455326,120
tt0459759,1273
tt0460780,700
tt0461770,461
tt0462244,350
tt0463854,16
tt0465234,1022
tt0465494,660
tt0469135,1452
tt0473360,573
tt0476603,1678
tt0478311,799
tt0480249,682
tt0484090,1912
tt0486576,482
tt0488798,1838
tt0496373,1150
tt0496436,1845
tt0496806,1059
tt0498353,670
tt0756683,1595
tt0758730,47
tt0775539,1366
tt0790721,632
tt0796232,1231
tt0800069,1557
tt0804507,1679
tt0804540,1419
tt0814380,1617
tt0816436,214
tt0817940,790
tt0820118,1097
tt0837106,128
tt0841044,13
tt0844463,1851
tt0844948,1812
tt0845448,399
tt0847745,913
tt0848557,1394
tt0859164,601
tt0861739,454
tt0890870,1255
tt0891520,276
tt0900357,1471
tt0901507,1214
tt0902249,1931
tt0902253,1113
tt0906108,1848
tt0913401,785
tt0914805,636
tt0923811,1192
tt0929809,1903
tt0943326,1015
tt0949751,925
tt0952640,84
tt0953981,85
tt0954348,1250
tt0956317,1411
tt0964587,1349
tt0969711,1061
tt0987918,1575
tt0988982,1020
tt0989622,1470
tt0991243,857
tt0995031,200
tt1003009,831
tt1010012,1764
tt1014672,199
tt1021004,1713
tt1037116,1074
tt1038988,1898
tt1043842,119
tt1051844,914
tt1068654,770
tt1087858,754
tt1102316,1073
tt1105731,809
tt1107807,1507
tt1109520,1309
tt1117533,1278
tt1135522,511
tt1135972,1942
tt1148261,218
tt1155650,1543
tt1155651,1543
tt1160317,1102
tt1163761,1734
tt1179904,1101
tt1189893,1720
tt1198196,813
tt1206585,1854
tt1207645,1266
tt1226251,1140
tt1260351,419
tt1305865,66
tt1412700,259
tt1556214,1272
tt1797384,506
tt2153296,996
tt2199733,1888
tt2313237,517
tt3751278,1011
tt5184608,824
tt5778404,45
tt8936254,478
tt0369610,755
tt0478970,113
tt1051904,590
tt11102352,1206
tt11941248,1880
tt1340138,1674
tt1392190,891
tt1528854,351
tt1594972,1052
tt1732651,558
tt1883367,1564
tt1951266,1565
tt2072230,143
tt2140465,1418
tt2268016,896
tt2279373,1346
tt2293640,955
tt2309260,1541
tt2322441,497
tt2379713,726
tt2381249,963
tt2386404,1029
tt2395427,1451
tt2473510,1101
tt2488496,1356
tt2510894,673
tt2555736,195
tt2631186,257
tt2637276,1423
tt2637294,671
tt2664880,357
tt2679042,660
tt2752772,1310
tt2820852,1529
tt2848292,1128
tt2872750,1281
tt2888046,712
tt2908446,412
tt2924352,634
tt2938956,1682
tt2945796,1581
tt2974918,84
tt3022458,1659
tt3075214,388
tt3076658,334
tt3108604,93
tt3117504,125
tt3136646,1329
tt3138782,986
tt3148576,1286
tt3150966,1214
tt3152166,1801
tt3159708,1838
tt3175798,1153
tt3195644,709
tt3197766,1235
tt3251306,1208
tt3253940,1549
tt3284178,122
tt3345474,1103
tt3354302,311
tt3354306,311
tt3369806,929
tt3397884,1298
tt3398252,1246
tt3411432,1078
tt3418972,1745
tt3421614,1324
tt3431188,800
tt3450650,905
tt3478232,1009
tt3481000,297
tt3500544,1111
tt3540136,1859
tt3581382,259
tt3608646,1009
tt3615204,1157
tt3616916,1834
tt3626742,1338
tt3642618,1304
tt3644202,1209
tt3646946,142
tt3655680,1718
tt3657684,1811
tt3697946,829
tt3702996,475
tt3713944,1268
tt3717324,1891
tt3718824,1562
tt3725026,989
tt3733678,96
tt3737650,391
tt3781476,973
tt3800796,969
tt3809492,586
tt3816458,366
tt3819668,425
tt3853452,135
tt3864024,835
tt3900196,1549
tt3923082,1324
tt3957956,8
tt3977462,537
tt4020312,93
tt4027270,1499
tt4046784,1601
tt4048050,1629
tt4058952,862
tt4062270,814
tt4080672,1098
tt4083850,189
tt4117510,1890
tt4125300,616
tt4141024,646
tt4141368,1216
tt4144156,715
tt4145350,936
tt4145836,1133
tt4194984,413
tt4235644,1157
tt4242158,871
tt4247144,228
tt4254046,852
tt4255110,323
tt4265568,1779
tt4267026,642
tt4276752,968
tt4280056,1628
tt4294052,143
tt4306116,18
tt4307880,406
tt4310772,531
tt4337072,556
tt4392454,1
tt4397414,1612
tt4399984,1790
tt4400058,156
tt4404474,775
tt4412240,232
tt4415068,62
tt4425458,901
tt4427076,10
tt4430136,1172
tt4437298,437
tt4450396,1000
tt4450706,801
tt4458368,748
tt4464702,1905
tt4466864,1616
tt4469200,1513
tt4475244,1225
tt4483100,966
tt4491640,1729
tt4503906,1141
tt4505170,393
tt4515452,1798
tt4530804,325
tt4530884,690
tt4539508,1544
tt4547832,377
tt4566574,942
tt4585660,795
tt4597430,151
tt4618398,1020
tt4618818,19
tt4622340,345
tt4637028,1306
tt4643580,679
tt4691348,331
tt4692234,122
tt4692242,122
tt4706702,1312
tt4765604,51
tt4814354,1732
tt4817640,469
tt4819498,968
tt4820972,1369
tt4831682,865
tt4838316,840
tt4840170,713
tt4840206,1327
tt4859246,887
tt4861696,1767
tt4865436,628
tt4872210,523
tt4901756,1175
tt4927574,1301
tt4967920,349
tt4970552,873
tt4971484,1031
tt4982156,1416
tt5022680,75
tt5028388,91
tt5031892,1439
tt5061814,1929
tt5078188,1673
tt5078450,1577
tt5104080,1391
tt5143700,1320
tt5161502,1325
tt5190950,1696
tt5227020,571
tt5234428,65
tt5268648,849
tt5284414,564
tt5290566,1903
tt5290882,390
tt5297596,472
tt5332274,129
tt5377654,966
tt5443130,610
tt5445056,610
tt5449088,940
tt5526064,1416
tt5575408,993
tt5706242,83
tt5842792,54
tt6159026,549
tt6255828,1036
tt7657896,499
tt0293429,979
tt0870154,753
tt10327252,1641
tt10370822,390
tt10423286,1368
tt10448662,1086
tt10451312,387
tt10515988,1101
tt10556674,9
tt10569922,252
tt10605812,37
tt10635042,1152
tt10665338,614
tt10676012,1733
tt10766468,562
tt10772654,1409
tt10838180,1600
tt10840042,134
tt10872600,1340
tt10975604,37
tt11012066,663
tt11084896,1344
tt11125620,1441
tt11207240,1220
tt11541220,646
tt11560730,1852
tt1160419,438
tt11641654,542
tt11674072,970
tt11792512,933
tt11809034,1229
tt11827282,1772
tt11832046,1106
tt11866370,123
tt11905960,1204
tt11936544,1882
tt11944928,231
tt11951334,467
tt11991748,1229
tt12079822,9
tt12093860,391
tt12240332,9
tt12361178,431
tt12619898,9
tt12622516,1624
tt12642574,1920
tt12706768,853
tt12740648,1817
tt12783454,1580
tt12856188,275
tt12974250,1740
tt12982370,1214
tt13017168,764
tt13017204,1526
tt13020856,515
tt13069986,58
tt13162484,849
tt13196156,95
tt13197764,490
tt13243448,1114
tt13269670,1030
tt13346994,1391
tt13387604,1431
tt13424422,1398
tt13438734,1730
tt13462900,1456
tt13470094,1028
tt13514232,1468
tt13529316,1300
tt13544716,999
tt13557370,298
tt13582738,926
tt13593042,1291
tt13606158,1584
tt13664894,1592
tt13701962,28
tt13769630,1584
tt13799986,761
tt13834480,402
tt13835046,1895
tt13884144,1657
tt13911494,167
tt13944728,503
tt13964002,1530
tt13967368,1550
tt14108464,333
tt14147078,167
tt14176094,433
tt14207358,476
tt14265992,63
tt14302272,1403
tt14307890,619
tt14315500,1048
tt14324650,177
tt14361314,1381
tt14379040,1853
tt14402926,177
tt14418138,1766
tt14445134,301
tt14464962,356
tt14525460,1351
tt14577300,518
tt14578032,576
tt14611368,772
tt14636620,508
tt14720502,549
tt14731142,1636
tt14858054,1867
tt14867006,1800
tt14873410,756
tt14901058,980
tt14923112,950
tt15000314,1846
tt15060248,1086
tt15062980,1086
tt15096796,971
tt15105098,476
tt15119154,854
tt15173948,864
tt15295912,943
tt15296598,572
tt15397504,271
tt15437042,345
tt15465312,1924
tt15779062,158
tt16492636,384
tt16492678,384
tt2382320,726
tt2458948,1192
tt3228774,342
tt3554046,1336
tt4513678,560
tt4813116,9
tt5034838,579
tt5433138,1529
tt6264654,522
tt6334354,1378
tt6467266,1307
tt6566576,491
tt6802400,318
tt6856242,792
tt6932874,1473
tt6992978,1665
tt7069210,1491
tt7097896,1814
tt7524444,939
tt7601480,1907
tt7612146,672
tt7972012,1057
tt7988412,1153
tt7991608,1197
tt8042312,821
tt8110246,356
tt8245526,1068
tt8368408,605
tt8376234,1119
tt8385148,1558
tt8404256,539
tt8452666,9
tt8521876,1873
tt8716196,1747
tt8984572,762
tt9222546,1331
tt9347730,265
tt9376612,1276
tt9381682,401
tt9389998,1170
tt9595360,787
tt9685342,1919
tt9701940,491
tt9701942,491
tt9777666,1680
tt9819258,9
tt9844522,465
tt9857850,9
tt9892604,1684
tt0451279,1862
tt0498381,1649
tt10156578,1147
tt10887586,1034
tt1139592,732
tt1293847,1900
tt1396484,719
tt1724970,1314
tt1753383,32
tt1790809,1126
tt1806913,584
tt1856101,216
tt1935897,1447
tt1959563,1558
tt2091256,268
tt2250912,1340
tt2283362,751
tt2316204,1160
tt2406566,141
tt2417712,589
tt2527336,1356
tt2620590,1435
tt2763304,1754
tt2932536,23
tt3280262,295
tt3315342,1707
tt3348730,1255
tt3349578,160
tt3371366,1755
tt3402236,651
tt3450958,1132
tt3462880,1850
tt3463106,1531
tt3469046,389
tt3486626,1619
tt3501632,1719
tt3592904,339
tt3606752,274
tt3615160,1157
tt3629032,251
tt3630800,1875
tt3654796,335
tt3705822,976
tt3784652,33
tt3874544,1473
tt3890160,154
tt3896102,1443
tt3896198,599
tt3967976,898
tt4054952,486
tt4126568,1080
tt4225622,1453
tt4334642,230
tt4425200,741
tt4440776,742
tt4465564,497
tt4468740,1094
tt4515762,1860
tt4630562,1529
tt4649466,792
tt4685636,483
tt4731148,146
tt4738174,229
tt4765284,1128
tt4849438,257
tt4924942,181
tt4942270,76
tt4978404,672
tt5084198,794
tt5116504,1766
tt5140878,109
tt5168832,59
tt5257554,1167
tt5259598,1568
tt5259790,1104
tt5273624,746
tt5308322,621
tt5311972,1852
tt5336234,959
tt5456546,749
tt5457454,1216
tt5467852,1286
tt5468016,406
tt5468018,406
tt5476944,811
tt5485482,297
tt5514632,915
tt5514914,277
tt5519340,242
tt5534434,627
tt5541132,445
tt5543600,829
tt5556068,915
tt5606538,322
tt5610626,429
tt5611424,1576
tt5628418,132
tt5629032,959
tt5657846,351
tt5673828,644
tt5715410,207
tt5742874,1253
tt5770864,1595
tt5775194,808
tt5776208,1202
tt5803528,5
tt5805470,563
tt5815944,1735
tt5819908,1839
tt5822140,907
tt5830200,437
tt5843838,929
tt5846744,205
tt5847286,1289
tt5852632,916
tt5862312,1815
tt5897288,684
tt5897292,684
tt5905008,1922
tt5912470,419
tt5931670,797
tt5934564,1840
tt5946936,1391
tt5950646,202
tt5954088,320
tt5956006,880
tt5956100,1728
tt5979874,578
tt6003368,403
tt6014472,1232
tt6015328,285
tt6042062,772
tt6047974,819
tt6063024,937
tt6070832,1240
tt6076226,1214
tt6090764,1240
tt6098512,1647
tt6106526,1532
tt6121444,944
tt6145612,1718
tt6148766,1168
tt6155194,196
tt6175394,1584
tt6182954,1683
tt6191184,1369
tt6193424,1686
tt6194850,1887
tt6217804,894
tt6263642,552
tt6269060,951
tt6277440,435
tt6293042,1090
tt6295898,1673
tt6299366,858
tt6313734,363
tt6315010,31
tt6322922,97
tt6340264,738
tt6343596,723
tt6349302,1318
tt6357074,1166
tt6359956,161
tt6363436,900
tt6389344,1720
tt6409782,1514
tt6417144,1611
tt6418890,1820
tt6438840,678
tt6449336,189
tt6462084,469
tt6470762,440
tt6471264,475
tt6484954,802
tt6496236,352
tt6505968,468
tt6506146,928
tt6548966,477
tt6554744,1927
tt6556890,175
tt6572702,971
tt6577246,1615
tt6580394,1528
tt6591568,633
tt6595896,1137
tt6608032,91
tt6712014,536
tt6723494,1133
tt6730898,835
tt6769508,1361
tt6799508,523
tt6799518,523
tt6809936,331
tt6823698,1904
tt6835806,1922
tt6857250,232
tt6858002,326
tt6858006,326
tt6887178,254
tt6921302,1165
tt6971752,1296
tt6973386,1803
tt6973828,1330
tt6977240,1359
tt7008310,1026
tt7014110,243
tt7055592,248
tt7058618,395
tt7058854,961
tt7068818,1563
tt7073350,1261
tt7112166,441
tt7127652,1816
tt7128042,849
tt7129926,317
tt7131870,1859
tt7146054,1923
tt7150410,1612
tt7160070,82
tt7172502,847
tt7185492,1918
tt7190460,1724
tt7207158,1144
tt7208366,451
tt7215262,1387
tt7228078,1369
tt7245176,1235
tt7251666,1301
tt7273648,51
tt7275200,510
tt7275528,806
tt7283066,487
tt7303948,966
tt7355718,48
tt7363066,1917
tt7392060,158
tt7431894,1929
tt7454138,453
tt7468056,1625
tt7469972,1764
tt7469978,62
tt7475886,1574
tt7476416,356
tt7476494,34
tt7480958,467
tt7521846,158
tt7546024,262
tt7608418,30
tt7631786,1482
tt7690328,38
tt7693270,1654
tt7815620,1446
tt7827944,1699
tt7830888,472
tt7914416,1070
tt7933596,965
tt8005336,808
tt8100900,312
tt8141908,523
tt0417741,625
tt0438488,1674
tt0458525,1707
tt0460943,636
tt0492044,1556
tt0499549,148
tt0796366,1354
tt0808151,1650
tt0834001,1788
tt0838232,1631
tt0844471,307
tt0844479,1488
tt0844708,1583
tt0851515,1915
tt0860906,1192
tt0940657,131
tt0961722,258
tt0988045,1284
tt0997057,1176
tt1013752,1529
tt1046173,539
tt1053859,1551
tt1055369,1755
tt1057574,686
tt1073105,1506
tt1075417,1855
tt1078912,1037
tt1080016,691
tt1114740,905
tt1119646,1554
tt1121931,330
tt1129441,1675
tt1132286,909
tt1132620,1605
tt1134854,1394
tt1142800,894
tt1144884,501
tt1145154,1015
tt1148204,1082
tt1156398,1892
tt1156519,1678
tt1160368,8
tt1167660,1057
tt1176416,1433
tt1181919,15
tt1181920,15
tt1182921,1043
tt1186371,1668
tt1188988,471
tt1196601,259
tt1210106,1349
tt1213660,1851
tt1216487,1605
tt1218507,1015
tt1228933,825
tt1231277,359
tt1231580,84
tt1233227,1255
tt1234541,1479
tt1242447,1023
tt1245112,1898
tt1245775,796
tt1247640,411
tt1247704,452
tt1255955,949
tt1258134,488
tt1259571,1689
tt1262413,367
tt1264885,419
tt1264904,864
tt1268809,1038
tt1269696,821
tt1272013,535
tt1278336,413
tt1278340,368
tt1283540,1478
tt1286159,12
tt1288403,1792
tt1288571,260
tt1295061,774
tt1298648,600
tt1300851,1472
tt1305854,78
tt1309449,760
tt1311063,1478
tt1311067,613
tt13171296,945
tt1322410,1411
tt1326972,1195
tt1334526,373
tt1337032,1751
tt1337057,1186
tt1337672,1049
tt1340838,1179
tt1343097,1605
tt1343755,777
tt1344008,1092
tt1344712,1386
tt1345776,1543
tt1346302,1146
tt1346850,1295
tt1350484,345
tt1352852,1712
tt1355627,469
tt1356933,126
tt1364289,1461
tt1366687,881
tt1379734,1646
tt1382687,43
tt1385912,894
tt1389748,1266
tt1399952,355
tt1401245,1155
tt1403983,679
tt1414361,420
tt1422651,1429
tt1422674,748
tt1422675,748
tt1430622,934
tt1432157,73
tt1438461,1918
tt1438496,524
tt1442543,1333
tt1447943,73
tt1465840,1537
tt1467280,1781
tt1467304,1564
tt1468843,1140
tt1472059,444
tt1476252,768
tt1481363,1020
tt1485763,1074
tt1504688,1083
tt1515854,834
tt1521846,1123
tt1523491,1803
tt1528836,1805
tt1530883,1745
tt1532382,667
tt1548563,890
tt1550530,70
tt1560950,349
tt1565058,1843
tt1578128,1087
tt1600529,1134
tt1670262,1055
tt1736553,253
tt2424064,1941
tt2664456,1061
tt3069576,253
tt4022932,73
tt5186066,824
tt7645878,446
tt9556198,383
tt0120667,482
tt0121766,1356
tt0219171,985
tt0264323,14
tt0285175,632
tt0329774,1900
tt0330373,625
tt0342735,1777
tt0348333,1827
tt0351283,892
tt0353324,1500
tt0357507,1471
tt0362165,1599
tt0363771,1485
tt0364376,1545
tt0367652,396
tt0368578,1449
tt0369226,80
tt0372784,1501
tt0375210,1845
tt0377109,1649
tt0377471,296
tt0377818,1516
tt0378109,710
tt0380389,573
tt0383222,220
tt0384806,1447
tt0385002,592
tt0385307,960
tt0385700,502
tt0386140,1896
tt0388482,1682
tt0393635,1198
tt0395584,507
tt0396752,1019
tt0397101,1313
tt0400497,650
tt0401559,1589
tt0401792,1305
tt0403508,1662
tt0403537,1360
tt0407121,1633
tt0409184,1666
tt0411805,1203
tt0411806,1203
tt0415678,1273
tt0416315,1858
tt0417944,913
tt0418325,1703
tt0418763,729
tt0418819,867
tt0418887,952
tt0419706,418
tt0421947,1810
tt0422093,894
tt0424774,1279
tt0424971,1109
tt0425379,1169
tt0425661,1550
tt0426459,492
tt0427323,608
tt0427954,1639
tt0428803,916
tt0431417,1831
tt0432047,1253
tt0432348,1255
tt0433328,1162
tt0434008,451
tt0435625,1506
tt0436811,1399
tt0443536,666
tt0443567,838
tt0444629,493
tt0445570,1161
tt0448206,252
tt0449086,1522
tt0450278,670
tt0451010,1072
tt0451021,1489
tt0451746,1870
tt0452598,287
tt0454435,703
tt0455116,1182
tt0455135,1524
tt0455142,793
tt0456627,383
tt0457530,1710
tt0459505,1127
tt0466923,1113
tt0467923,543
tt0468812,967
tt0468820,1376
tt0470850,1560
tt0470883,895
tt0470967,1843
tt0471223,770
tt0471834,1018
tt0472767,458
tt0473658,711
tt0478024,1235
tt0479669,923
tt0485323,538
tt0486192,1768
tt0488017,776
tt0488310,776
tt0488870,85
tt0490160,776
tt0490161,776
tt0491424,776
tt0493107,104
tt0494501,608
tt0495624,1219
tt0497573,1249
tt0756222,130
tt0791188,1020
tt0791635,1909
tt0820111,937
tt0875609,1136
tt1018764,1074
tt1133936,391
tt1415872,407
tt5230508,45
tt0120737,1593
