tconst,averageRating,numVotes
tt0471042,6.2,145139
tt0471043,8.2,50
tt0471047,6.9,92
tt0471160,7.3,500
tt0471223,6.5,290
tt0471367,6.0,151
tt0471395,7.0,1852
tt0471414,6.2,424
tt0471454,6.8,8
tt0471565,6.1,507
tt0471834,7.1,3789
tt0471887,7.3,38
tt0471930,5.9,624
tt0472033,7.0,141021
tt0472043,7.8,313761
tt0472046,5.9,235
tt0472050,5.7,4201
tt0472051,4.6,10
tt0472062,7.0,119156
tt0472066,2.8,35
tt0472071,5.8,10232
tt0472073,2.9,247
tt0472096,4.8,279
tt0472102,5.3,13
tt0472109,5.0,27
tt0472113,7.2,880
tt0472115,7.5,291
tt0472118,4.5,902
tt0472126,6.8,1587
tt0472131,9.3,18
tt0472143,6.2,25
tt0472153,6.4,33
tt0472156,6.8,3917
tt0472157,5.8,7
tt0472160,6.7,63782
tt0472164,5.5,114
tt0472167,5.5,46
tt0472175,6.2,904
tt0472181,5.4,91106
tt0472186,3.7,396
tt0472198,6.6,44175
tt0472200,5.5,155
tt0472201,5.7,107
tt0472205,6.2,4918
tt0472206,8.2,31
tt0472210,6.9,147
tt0472254,5.8,459
tt0472259,6.0,4113
tt0472268,7.0,5412
tt0472399,6.5,161902
tt0472454,7.7,16
tt0472458,6.7,9561
tt0472465,4.1,1359
tt0472482,5.6,34
tt0472484,6.5,460
tt0472521,6.8,357
tt0472542,5.8,149
tt0472549,8.5,83
tt0472553,8.1,11
tt0472562,7.6,3478
tt0472563,6.8,47
tt0472569,6.5,7
tt0472571,3.9,344
tt0472582,6.8,7211
tt0472615,5.4,916
tt0472727,4.3,95
tt0472767,6.2,1516
tt0472832,5.6,512
tt0472990,6.6,13
tt0473001,2.6,306
tt0473015,5.3,526
tt0473024,2.1,9220
tt0473037,6.8,154
tt0473039,6.2,6
tt0473043,4.2,278
tt0473059,6.7,27
tt0473060,3.5,80
tt0473064,5.6,1487
tt0473074,6.3,2215
tt0473075,6.6,290817
tt0473100,5.9,82
tt0473102,6.9,3802
tt0473107,6.8,4535
tt0473153,5.1,241
tt0473174,6.3,1496
tt0473181,7.4,847
tt0473188,5.8,14857
tt0473191,7.1,42
tt0473254,7.0,51
tt0473267,5.3,6430
tt0473308,7.0,47061
tt0473310,1.4,6985
tt0473333,5.7,5650
tt0473335,6.6,59
tt0473342,4.7,319
tt0473343,7.4,42
tt0473348,4.0,1346
tt0473351,6.3,62
tt0473352,7.4,174
tt0473356,5.7,11605
tt0473360,5.8,33020
tt0473363,5.5,281
tt0473364,4.9,2138
tt0473365,4.3,199
tt0473367,7.4,27140
tt0473371,5.3,28
tt0473390,8.4,47
tt0473393,2.5,774
tt0473397,7.0,98
tt0473398,5.0,462
tt0473401,5.0,41
tt0473402,7.9,47
tt0473403,6.4,101
tt0473435,5.9,597
tt0473443,2.5,371
tt0473444,7.0,44483
tt0473449,6.2,53
tt0473453,8.3,774
tt0473464,5.4,2761
tt0473474,7.0,673
tt0473480,7.5,19
tt0473487,5.1,13
tt0473488,6.9,25984
tt0473492,7.1,1710
tt0473500,5.2,706
tt0473502,6.1,78
tt0473514,5.5,6237
tt0473529,8.0,17
tt0473539,4.6,131
tt0473561,7.0,26
tt0473565,8.0,48
tt0473609,4.7,860
tt0473658,7.2,1871
tt0473679,6.0,105
tt0473692,7.7,3186
tt0473696,6.2,715
tt0473700,5.8,3010
tt0473705,7.1,153397
tt0473709,6.5,5830
tt0473712,7.3,11
tt0473738,2.3,271
tt0473753,7.0,34179
tt0473762,7.9,24
tt0473829,5.0,3619
tt0473910,6.0,611
tt0474297,6.8,527
tt0474312,7.1,385
tt0474361,7.3,411
tt0474427,7.4,485
tt0474622,6.8,1517
tt0474642,6.2,3379
tt0474694,5.9,537
tt0474791,5.7,1257
tt0474865,6.1,383
tt0474917,6.6,645
tt0475061,8.3,43
tt0475147,5.1,545
tt0475169,7.3,17550
tt0475179,6.9,629
tt0475217,3.8,1356
tt0475228,5.3,1213
tt0475231,8.2,75
tt0475236,7.8,8
tt0475240,6.9,16
tt0475243,5.6,670
tt0475247,4.2,97
tt0475251,6.8,6
tt0475252,5.5,3029
tt0475255,5.6,452
tt0475263,5.6,446
tt0475271,6.5,1430
tt0475276,7.6,107013
tt0475286,6.4,1706
tt0475289,4.1,2256
tt0475290,6.3,135664
tt0475298,4.1,3038
tt0475306,4.3,56
tt0475317,7.1,3462
tt0475323,3.8,1367
tt0475328,7.6,25
tt0475330,5.5,535
tt0475331,6.5,1255
tt0475333,5.1,24
tt0475338,3.5,133
tt0475343,4.6,203
tt0475355,6.2,6607
tt0475359,7.1,216
tt0475365,5.1,19
tt0475369,5.6,62
tt0475378,4.8,38
tt0475380,6.0,5791
tt0475390,5.7,671
tt0475394,6.6,146324
tt0475397,7.6,36
tt0475401,4.7,11
tt0475417,4.0,3792
tt0475420,7.7,485
tt0475431,3.4,191
tt0475532,5.9,2696
tt0475534,6.0,426
tt0475590,5.4,1297
tt0475711,7.3,3316
tt0475723,6.8,12660
tt0475735,5.0,714
tt0475750,5.7,1353
tt0475760,6.1,405
tt0475783,7.6,7224
tt0475936,3.7,212
tt0475937,5.5,13002
tt0475944,5.1,50060
tt0475947,8.2,18
tt0475970,2.5,792
tt0475984,6.4,8060
tt0475989,4.2,509
tt0475994,8.1,440
tt0475997,7.0,39
tt0475998,5.6,2928
tt0476007,5.4,89
tt0476009,8.1,44
tt0476012,5.3,10
tt0476014,7.3,13
tt0476023,5.7,116
tt0476195,5.7,32
tt0476240,6.9,526
tt0476323,6.7,925
tt0476359,6.0,48
tt0476396,5.1,238
tt0476453,5.8,19
tt0476479,4.0,36
tt0476496,5.2,177
tt0476519,5.8,464
tt0476527,6.6,6470
tt0476540,4.3,507
tt0476546,7.1,106
tt0476550,3.6,4535
tt0476563,7.8,18
tt0476568,6.7,245
tt0476580,4.8,60
tt0476588,8.3,50
tt0476603,5.6,1390
tt0476643,7.3,5576
tt0476646,6.7,55
tt0476649,5.4,2207
tt0476657,6.6,84
tt0476671,6.6,58
tt0476680,6.6,7073
tt0476681,6.9,3149
tt0476703,3.9,37
tt0476729,4.9,1291
tt0476735,8.2,87046
tt0476762,4.1,863
tt0476872,6.9,2293
tt0476884,7.2,10104
tt0476953,6.6,12
tt0476958,4.9,11861
tt0476961,3.8,77
tt0476963,8.4,18
tt0476964,6.7,61397
tt0476969,7.4,104
tt0476977,6.1,73
tt0476982,4.5,23
tt0476985,2.7,321
tt0476986,7.3,30
tt0476988,5.0,18
tt0476991,6.8,5689
tt0476992,6.2,110
tt0476995,5.5,6034
tt0476996,7.6,11
tt0476999,6.7,932
tt0477002,7.4,198
tt0477003,7.5,7
tt0477029,7.4,72
tt0477039,8.6,20
tt0477044,8.4,35
tt0477050,5.0,187
tt0477051,4.1,75040
tt0477065,5.4,389
tt0477067,7.5,14
tt0477071,5.9,79170
tt0477078,6.6,13399
tt0477080,6.8,198455
tt0477086,7.1,11
tt0477095,6.7,23941
tt0477129,7.7,29
tt0477133,6.8,137
tt0477135,7.3,30
tt0477138,3.6,299
tt0477139,7.2,56306
tt0477273,5.5,1216
tt0477302,6.9,102497
tt0477347,6.4,348766
tt0477348,8.2,967955
tt0477349,6.0,1807
tt0477392,5.8,1721
tt0477404,6.6,200
tt0477419,4.6,481
tt0477438,6.0,24
tt0477445,7.1,574
tt0477451,6.2,71
tt0477475,6.3,23
tt0477555,7.2,40
tt0477583,6.0,7
tt0477585,7.3,2115
tt0477607,7.0,305
tt0477640,4.2,88
tt0477647,5.8,521
tt0477653,8.3,55
tt0477664,8.6,74
tt0477721,4.8,19
tt0477731,7.3,4296
tt0477774,6.6,28
tt0477823,3.6,173
tt0477898,6.7,889
tt0477911,8.9,23
tt0477916,6.9,1066
tt0477988,6.1,1935
tt0477991,4.8,1843
tt0477999,5.9,524
tt0478000,7.6,174
tt0478007,7.1,59
tt0478024,6.9,12540
tt0478033,6.3,108
tt0478048,5.1,10
tt0478049,7.3,5584
tt0478050,2.2,8
tt0478056,8.0,29
tt0478087,6.8,252928
tt0478088,5.2,9
tt0478090,7.3,675
tt0478097,6.8,90
tt0478101,7.2,400
tt0478102,9.0,30
tt0478109,7.0,96
tt0478116,7.5,616
tt0478120,6.3,28
tt0478126,4.6,2135
tt0478129,2.8,143
tt0478134,7.2,73164
tt0478135,2.9,935
tt0478137,3.4,348
tt0478147,7.8,7
tt0478149,5.4,857
tt0478154,5.3,652
tt0478160,7.3,2386
tt0478165,3.5,1591
tt0478166,7.6,957
tt0478176,7.5,487
tt0478188,2.4,1902
tt0478192,7.2,16
tt0478197,6.8,2244
tt0478208,3.6,231
tt0478209,8.0,12185
tt0478210,4.8,1489
tt0478216,4.0,2404
tt0478237,5.6,396
tt0478239,5.3,139
tt0478241,6.9,19
tt0478260,5.4,739
tt0478261,8.1,257
tt0478262,4.4,229
tt0478265,3.3,1107
tt0478266,7.5,65
tt0478267,3.5,333
tt0478268,7.1,37
tt0478273,5.5,459
tt0478277,8.0,15
tt0478303,4.7,1740
tt0478304,6.8,177806
tt0478305,3.9,921
tt0478311,6.9,370834
tt0478324,7.5,2454
tt0478328,8.8,14
tt0478329,5.9,1737
tt0478338,7.3,1677
tt0478365,5.9,1081
tt0478366,6.4,376
tt0478394,5.9,3351
tt0478411,4.0,115
tt0478433,8.2,9
tt0478460,9.0,6
tt0478492,6.5,10
tt0478510,8.4,12
tt0478548,5.8,213
tt0478584,6.8,26
tt0478714,6.4,527
tt0478737,2.7,4267
tt0478763,4.2,340
tt0478779,9.0,10
tt0478802,4.5,553
tt0478813,7.8,9691
tt0478818,6.3,9
tt0478829,7.6,5021
tt0478856,2.2,288
tt0478874,8.2,20
tt0478875,8.7,12
tt0478884,5.6,43
tt0478968,4.7,277
tt0478970,7.3,664241
tt0478976,4.1,836
tt0478978,7.0,719
tt0478984,6.9,205
tt0478988,7.1,8496
tt0478995,7.3,60
tt0478999,6.8,938
tt0479008,6.6,1491
tt0479028,6.1,14
tt0479042,5.1,134
tt0479044,6.8,2849
tt0479049,5.4,133
tt0479051,6.6,48
tt0479073,7.8,64
tt0479074,5.1,700
tt0479082,7.2,15
tt0479091,6.5,29
tt0479098,7.2,19
tt0479116,7.5,23
tt0479128,8.7,36
tt0479131,7.4,42
tt0479140,4.9,753
tt0479143,7.1,217455
tt0479153,8.7,36
tt0479162,6.8,5710
tt0479178,7.3,80
tt0479181,4.7,863
tt0479199,3.9,2325
tt0479204,4.0,463
tt0479219,4.2,925
tt0479258,6.6,146
tt0479263,6.2,121
tt0479265,5.7,118
tt0479266,7.9,11
tt0479275,5.8,512
tt0479286,8.0,41
tt0479289,6.5,5165
tt0479309,5.9,33
tt0479310,7.8,18
tt0479311,5.8,914
tt0479341,6.2,4255
tt0479354,7.1,3624
tt0479409,7.0,193
tt0479468,7.6,8177
tt0479500,5.9,20690
tt0479519,6.9,6641
tt0479528,6.2,30990
tt0479537,6.6,32154
tt0479545,7.2,70
tt0479547,7.1,1579
tt0479550,7.0,236
tt0479584,7.9,236
tt0479590,5.4,8
tt0479605,6.8,16
tt0479634,7.1,198
tt0479647,6.7,12773
tt0479669,5.9,467
tt0479690,7.6,29
tt0479700,5.9,88
tt0479713,8.0,120
tt0479716,6.2,170
tt0479736,8.5,23
tt0479751,7.5,20139
tt0479772,7.4,7
tt0479852,7.4,107
tt0479872,8.3,43
tt0479873,4.1,96
tt0479874,4.8,718
tt0479879,7.0,1402
tt0479880,3.6,405
tt0479884,6.9,250613
tt0479887,3.9,137
tt0479893,8.1,32
tt0479901,6.0,299
tt0479910,8.6,35
tt0479914,4.6,627
tt0479916,7.1,794
tt0479925,2.9,148
tt0479943,6.8,79
tt0479948,3.9,1939
tt0479952,6.6,228670
tt0479965,6.5,1465
tt0479968,4.0,32604
tt0479971,6.3,40
tt0479973,7.4,140
tt0479974,5.2,302
tt0479978,3.3,152
tt0479983,7.7,75
tt0479997,5.4,94835
tt0479999,5.6,74
tt0480001,6.4,618
tt0480005,5.8,10
tt0480011,5.5,7154
tt0480023,6.2,29
tt0480025,7.7,122960
tt0480029,7.2,75
tt0480032,7.6,16
tt0480048,5.0,650
tt0480050,7.0,27
tt0480053,5.9,593
tt0480082,5.0,747
tt0480126,7.7,283
tt0480202,7.9,392
tt0480239,5.6,13867
tt0480242,6.8,103586
tt0480249,7.2,756877
tt0480251,6.4,2379
tt0480255,6.3,102757
tt0480256,7.7,22
tt0480257,4.4,380
tt0480268,5.6,934
tt0480269,6.8,13706
tt0480271,4.8,23369
tt0480459,6.2,458
tt0480516,3.5,587
tt0480556,6.7,1017
tt0480558,6.8,696
tt0480559,5.9,72
tt0480566,5.7,32
tt0480586,6.3,240
tt0480669,7.1,64525
tt0480687,5.9,126593
tt0480702,7.9,941
tt0480722,5.9,39
tt0480821,5.1,178
tt0480854,5.9,837
tt0480892,7.1,168
tt0480904,5.6,19
tt0480919,5.2,5501
tt0480921,7.6,16
tt0480940,6.8,147
tt0480948,8.1,21
tt0481001,7.6,11
tt0481141,6.3,75610
tt0481222,7.1,554
tt0481265,6.8,109
tt0481269,7.8,65
tt0481273,6.5,3076
tt0481280,3.4,1609
tt0481301,7.3,28
tt0481348,6.5,326
tt0481369,6.4,203719
tt0481390,6.1,3073
tt0481393,5.5,203
tt0481400,7.3,84
tt0481470,5.9,26
tt0481475,7.4,26
tt0481494,2.9,242
tt0481497,4.2,147
tt0481499,7.2,215713
tt0481509,2.7,791
tt0481510,3.7,1181
tt0481511,6.5,84
tt0481512,8.3,40
tt0481517,5.0,168
tt0481519,5.0,362
tt0481532,6.6,105
tt0481535,7.8,12
tt0481536,6.5,137921
tt0481543,3.3,225
tt0481544,4.2,589
tt0481545,3.4,213
tt0481561,3.8,213
tt0481572,1.8,401
tt0481574,5.8,135
tt0481580,7.7,740
tt0481582,7.9,80
tt0481583,6.0,638
tt0481587,7.6,22
tt0481589,7.9,54
tt0481595,7.8,57
tt0481598,5.2,227
tt0481610,3.0,966
tt0481617,8.3,26
tt0481620,7.3,11
tt0481626,7.3,7
tt0481648,6.8,29
tt0481651,7.0,129
tt0481797,6.1,13701
tt0481945,7.7,14
tt0481952,7.5,32
tt0481966,7.6,219
tt0481995,5.7,1188
tt0482018,3.3,124
tt0482025,2.4,161
tt0482088,7.0,32397
tt0482159,5.0,86
tt0482178,5.9,382
tt0482218,6.7,24
tt0482364,6.8,148
tt0482374,5.4,4255
tt0482444,8.3,83
tt0482453,8.2,6
tt0482456,2.6,722
tt0482460,7.7,74
tt0482461,5.8,4353
tt0482463,7.1,10716
tt0482466,6.5,34
tt0482467,7.1,54
tt0482470,7.7,57
tt0482495,4.0,880
tt0482496,7.5,28
tt0482497,3.8,82
tt0482499,6.6,659
tt0482509,5.3,36
tt0482512,8.5,112
tt0482517,4.8,491
tt0482522,4.7,115
tt0482525,5.8,280
tt0482527,6.2,41483
tt0482528,5.7,364
tt0482531,3.8,63
tt0482533,8.2,34
tt0482537,3.0,142
tt0482541,4.8,209
tt0482543,7.1,80
tt0482545,7.5,30
tt0482546,7.0,30267
tt0482558,7.3,13
tt0482562,8.9,11
tt0482567,6.6,243
tt0482571,8.5,1325911
tt0482572,6.6,61553
tt0482577,2.9,338
tt0482582,4.4,154
tt0482593,7.2,22
tt0482599,5.2,34775
tt0482602,3.9,458
tt0482603,4.5,11890
tt0482606,6.1,132665
tt0482613,5.0,306
tt0482617,2.7,37
tt0482619,8.0,21
tt0482629,7.3,19293
tt0482635,7.0,34
tt0482637,6.5,9
tt0482641,7.9,90
tt0482901,7.2,2797
tt0482930,6.1,6928
tt0482957,5.7,2133
tt0482987,6.6,517
tt0483022,7.2,2498
tt0483068,7.3,249
tt0483083,3.5,212
tt0483179,7.5,93
tt0483184,6.6,350
tt0483195,5.4,888
tt0483200,3.9,584
tt0483206,7.4,740
tt0483277,4.1,108
tt0483301,6.9,97
tt0483368,6.3,14
tt0483467,6.8,10
tt0483539,4.9,47
tt0483541,5.0,28
tt0483573,7.5,18
tt0483577,4.7,1646
tt0483578,7.7,4009
tt0483586,6.3,910
tt0483607,5.9,77677
tt0483631,3.3,1027
tt0483703,7.5,2701
tt0483719,5.8,2392
tt0483722,6.6,152
tt0483726,6.2,33662
tt0483736,8.0,16
tt0483746,7.1,39
tt0483756,6.2,5954
tt0483763,3.4,505
tt0483776,5.4,984
tt0483793,6.7,23
tt0483796,5.1,408
tt0483812,6.3,1835
tt0483817,6.0,1166
tt0483826,6.2,95
tt0483835,4.6,201
tt0483836,7.8,285
tt0483908,5.7,406
tt0483985,8.2,8
tt0483993,8.3,59
tt0484039,6.4,1548
tt0484090,6.4,5459
tt0484107,6.0,162
tt0484111,5.8,8573
tt0484113,6.7,979
tt0484142,7.1,19
tt0484207,3.5,1873
tt0484211,7.1,208
tt0484224,5.1,596
tt0484256,7.5,156
tt0484382,6.1,3304
tt0484434,5.2,461
tt0484437,6.6,3111
tt0484474,6.5,52
tt0484562,4.7,15508
tt0484740,6.4,23450
tt0484831,4.5,1637
tt0484840,6.4,342
tt0484873,5.0,76
tt0484877,5.6,15883
tt0484881,4.3,1112
tt0484890,7.5,20
tt0484904,5.7,322
tt0484905,4.1,6573
tt0485026,7.1,62
tt0485046,7.6,63
tt0485061,6.3,3116
tt0485107,3.5,27
tt0485112,8.7,10
tt0485126,8.2,12
tt0485146,5.6,60
tt0485149,6.5,248
tt0485185,4.5,655
tt0485241,7.3,10853
tt0485272,5.2,5562
tt0485323,7.3,11594
tt0485376,4.9,2655
tt0485537,8.8,20
tt0485551,4.1,44
tt0485552,6.3,827
tt0485601,7.6,35845
tt0485675,4.4,291
tt0485774,4.0,1342
tt0485782,2.7,357
tt0485798,5.8,660
tt0485830,4.3,26
tt0485851,6.7,34343
tt0485863,6.7,4261
tt0485872,4.3,30
tt0485880,4.3,12
tt0485904,6.8,17
tt0485909,7.5,6167
tt0485920,3.2,164
tt0485924,4.8,718
tt0485927,5.9,694
tt0485945,6.8,8
tt0485947,7.8,234060
tt0485956,5.6,565
tt0485976,6.6,14767
tt0485978,8.0,32
tt0485985,5.9,35897
tt0486000,7.7,33
tt0486001,7.6,16
tt0486011,8.0,11
tt0486020,3.5,556
tt0486021,6.2,122
tt0486022,7.1,117
tt0486028,4.9,4587
tt0486029,6.0,126
tt0486051,5.8,23570
tt0486090,6.9,117
tt0486118,5.3,217
tt0486146,7.1,13
tt0486164,5.5,20
tt0486192,6.3,277
tt0486219,7.0,4322
tt0486259,6.4,4186
tt0486264,7.1,38
tt0486321,4.5,4606
tt0486358,7.4,28068
tt0486411,8.1,36
tt0486474,6.5,2586
tt0486544,5.6,1219
tt0486546,8.3,36
tt0486549,8.0,23
tt0486551,6.2,68923
tt0486554,6.3,310
tt0486561,6.2,46
tt0486569,3.8,1033
tt0486572,6.2,3337
tt0486576,5.6,266792
tt0486577,3.7,79
tt0486578,4.5,11040
tt0486580,6.5,103
tt0486583,5.6,44152
tt0486585,7.0,4335
tt0486589,5.5,46
tt0486592,3.0,284
tt0486611,4.3,276
tt0486614,4.2,278
tt0486615,5.4,4761
tt0486617,3.9,205
tt0486619,4.8,221
tt0486622,7.1,77
tt0486628,5.9,352
tt0486629,7.5,109
tt0486635,8.5,14
tt0486639,4.7,104
tt0486640,4.4,23359
tt0486649,8.1,19
tt0486650,5.7,31
tt0486651,4.8,1474
tt0486652,3.9,1488
tt0486655,7.6,273373
tt0486665,5.9,823
tt0486666,3.7,509
tt0486667,6.9,42
tt0486674,5.6,27711
tt0486728,6.1,92
tt0486739,6.8,45
tt0486751,5.8,1323
tt0486771,2.9,185
tt0486813,4.9,27
tt0486822,6.8,236624
tt0486823,8.2,17
tt0486946,5.8,119488
tt0486961,4.6,79
tt0486985,8.7,17
tt0487022,8.9,21
tt0487024,8.2,28
tt0487027,5.9,1232
tt0487071,8.7,37
tt0487078,9.1,43
tt0487090,5.5,26
tt0487092,7.0,1239
tt0487116,6.5,908
tt0487130,5.4,22
tt0487144,4.9,289
tt0487166,4.6,14
tt0487195,6.1,2742
tt0487197,7.7,11
tt0487273,6.9,2783
tt0487369,6.2,213
tt0487400,3.0,239
tt0487419,7.4,7605
tt0487423,7.2,16
tt0487456,6.0,328
tt0487469,5.7,161
tt0487485,6.4,148
tt0487503,7.0,7227
tt0487547,7.3,20
tt0487759,3.6,109
tt0487882,6.4,17
tt0487887,5.3,2564
tt0487891,3.6,269
tt0487894,4.4,102
tt0487897,7.1,334
tt0487903,6.4,37
tt0487928,4.8,5868
tt0487948,4.9,79
tt0487955,7.2,15
tt0487958,5.4,73
tt0487987,7.1,63
tt0488017,4.3,97
tt0488023,6.1,820
tt0488085,6.7,30960
tt0488120,7.2,206828
tt0488121,6.5,992
tt0488138,6.3,269
tt0488151,4.9,463
tt0488164,2.9,1807
tt0488282,7.1,93
tt0488295,7.1,267
tt0488310,5.0,136
tt0488349,5.2,1036
tt0488374,6.7,675
tt0488380,6.5,4721
tt0488429,7.4,10
tt0488478,7.6,14829
tt0488508,6.9,1891
tt0488535,6.1,1521
tt0488539,4.0,4928
tt0488542,8.1,13
tt0488572,5.2,48
tt0488584,6.8,257
tt0488604,6.1,29484
tt0488612,5.1,418
tt0488658,5.3,11713
tt0488663,7.3,10
tt0488712,6.8,17
tt0488763,6.4,2910
tt0488798,7.0,22936
tt0488820,6.0,196
tt0488830,8.3,18
tt0488831,6.3,39
tt0488841,6.6,39
tt0488849,8.9,21
tt0488868,8.6,25
tt0488870,7.7,2320
tt0488873,6.3,118
tt0488897,7.8,14
tt0488903,6.6,567
tt0488905,7.5,8379
tt0488906,4.8,3562
tt0488928,4.7,801
tt0488929,6.1,42
tt0488953,7.5,959
tt0488962,5.2,2680
tt0488967,3.9,182
tt0488988,5.6,11169
tt0488997,3.2,133
tt0489010,5.6,2041
tt0489013,7.1,36
tt0489015,4.2,609
tt0489017,3.9,197
tt0489019,3.2,594
tt0489023,4.7,20
tt0489024,2.0,145
tt0489037,7.6,12575
tt0489048,4.7,289
tt0489049,6.5,59251
tt0489062,7.2,3526
tt0489067,6.5,163
tt0489085,5.4,2858
tt0489099,6.1,308050
tt0489137,7.5,45
tt0489161,8.5,25
tt0489210,2.0,570
tt0489212,6.0,944
tt0489215,6.1,36
tt0489225,7.0,1696
tt0489235,6.2,24649
tt0489237,6.2,60455
tt0489244,3.1,3772
tt0489247,7.3,1502
tt0489249,8.4,9
tt0489270,6.2,195067
tt0489281,6.4,20463
tt0489282,5.2,22073
tt0489286,4.6,863
tt0489318,5.5,1398
tt0489327,7.1,13095
tt0489337,7.9,31
tt0489342,7.8,1141
tt0489410,5.3,138
tt0489447,6.2,43
tt0489451,6.9,19
tt0489461,6.5,1721
tt0489486,3.9,1871
tt0489488,4.7,137
tt0489510,8.0,8
tt0489532,5.5,64
tt0489563,6.1,26
tt0489664,6.6,32436
tt0489682,6.5,2417
tt0489707,7.1,604
tt0489772,5.8,445
tt0489793,6.5,1107
tt0489811,5.7,24
tt0489816,9.1,26
tt0489842,2.0,124
tt0489853,5.4,344
tt0489932,8.2,14
tt0489948,8.2,25
tt0490021,6.6,159
tt0490075,4.9,382
tt0490076,5.5,33564
tt0490077,7.5,8
tt0490079,8.1,101
tt0490080,4.9,213
tt0490081,5.0,488
tt0490084,5.5,38917
tt0490086,6.1,44973
tt0490087,7.0,306
tt0490114,4.0,410
tt0490117,6.3,263
tt0490160,5.1,106
tt0490161,4.9,141
tt0490166,6.9,8527
tt0490171,7.3,31
tt0490181,5.2,26566
tt0490196,3.2,9113
tt0490199,6.9,68
tt0490204,7.4,97129
tt0490210,6.7,7641
tt0490215,7.1,113590
tt0490234,6.8,3150
tt0490236,4.1,317
tt0490240,3.1,839
tt0490247,6.8,22
tt0490389,7.8,15
tt0490393,6.1,197
tt0490394,7.4,9
tt0490469,3.3,238
tt0490486,8.7,11
tt0490496,4.3,73
tt0490499,5.8,1399
tt0490527,4.0,952
tt0490579,6.6,7072
tt0490701,5.6,1146
tt0490803,7.0,51
tt0490839,7.6,25
tt0490847,5.0,70
tt0490851,7.7,29
tt0490875,4.4,38
tt0490878,3.6,189
tt0490892,6.7,8
tt0490926,7.9,41
tt0490935,5.5,90
tt0490961,5.6,29
tt0490964,8.8,90
tt0490973,8.1,10
tt0491000,5.1,663
tt0491002,5.3,429
tt0491005,4.3,2501
tt0491027,4.1,139
tt0491031,6.5,48
tt0491044,6.7,2936
tt0491046,5.6,3132
tt0491080,7.8,7
tt0491095,8.4,15
tt0491104,3.9,220
tt0491109,6.4,3321
tt0491116,4.9,28
tt0491118,7.4,22
tt0491138,8.3,89
tt0491145,4.8,2552
tt0491152,5.8,62732
tt0491157,8.6,43
tt0491161,5.4,96
tt0491162,6.3,3805
tt0491166,3.0,468
tt0491171,4.5,30
tt0491175,5.7,44711
tt0491176,5.0,103
tt0491203,6.2,21434
tt0491211,4.4,1107
tt0491220,5.0,13
tt0491223,6.5,427
tt0491244,7.3,6364
tt0491253,6.2,122
tt0491399,6.4,2824
tt0491424,5.8,103
tt0491540,5.8,63
tt0491690,6.8,35
tt0491691,8.8,18
tt0491698,6.6,282
tt0491720,5.2,1336
tt0491747,7.5,22325
tt0491760,5.9,23
tt0491775,7.1,3180
tt0491777,4.7,674
tt0491778,7.8,11
tt0491813,8.5,14
tt0491877,7.3,75
tt0492044,5.8,62720
tt0492060,7.6,228
tt0492330,5.4,1210
tt0492389,3.8,17283
tt0492443,7.6,330
tt0492447,7.1,885
tt0492453,8.0,98
tt0492463,6.3,592
tt0492466,7.2,1488
tt0492472,8.7,331
tt0492481,6.0,2459
tt0492486,4.6,17011
tt0492487,7.1,1148
tt0492488,7.5,229
tt0492489,6.4,165
tt0492490,6.7,284
tt0492492,5.9,3372
tt0492494,7.3,842
tt0492496,7.4,1902
tt0492499,7.9,1730
tt0492502,6.7,618
tt0492506,7.4,3704
tt0492533,5.8,1029
tt0492596,7.2,46
tt0492619,6.2,12679
tt0492626,5.2,105
tt0492650,6.0,1452
tt0492707,6.8,19
tt0492714,6.9,620
tt0492754,5.3,2690
tt0492784,6.9,5780
tt0492820,6.3,132
tt0492835,7.3,5670
tt0492881,4.5,1289
tt0492890,4.8,599
tt0492893,6.5,42
tt0492896,7.0,2073
tt0492912,5.4,1573
tt0492913,7.7,16
tt0492931,7.2,5799
tt0492945,5.7,75
tt0492947,8.1,125
tt0492950,5.6,357
tt0492951,7.9,22
tt0492956,6.1,67104
tt0492960,7.6,28
tt0492962,4.5,2787
tt0492967,6.5,211
tt0492968,6.8,346
tt0492996,6.3,37
tt0493027,7.3,89
tt0493044,5.3,61
tt0493051,7.1,73
tt0493076,5.4,2887
tt0493079,7.1,222
tt0493081,6.9,123
tt0493101,5.8,879
tt0493107,6.9,776
tt0493118,4.5,333
tt0493129,4.9,29
tt0493146,8.2,124
tt0493155,7.0,180
tt0493160,6.6,584
tt0493164,5.7,73
tt0493171,5.8,1894
tt0493176,7.0,33
tt0493211,4.3,218
tt0493236,7.2,15
tt0493247,6.3,4713
tt0493287,8.1,40
tt0493304,7.7,19
tt0493306,6.3,65
tt0493386,4.1,168
tt0493393,8.1,4204
tt0493395,6.2,489
tt0493402,5.1,3966
tt0493404,3.5,3318
tt0493405,6.0,48447
tt0493406,6.3,189
tt0493407,4.1,1035
tt0493409,4.6,1177
tt0493417,3.5,2103
tt0493419,4.5,383
tt0493420,7.8,1431
tt0493421,5.9,588
tt0493425,5.5,169
tt0493430,7.0,76334
tt0493439,5.3,1553
tt0493443,5.0,526
tt0493447,4.4,113
tt0493450,6.7,3115
tt0493451,5.6,4254
tt0493456,4.1,287
tt0493459,7.4,28255
tt0493463,5.5,508
tt0493464,6.7,390388
tt0493949,6.5,19050
tt0494045,6.0,149
tt0494199,4.4,3542
tt0494201,7.3,28
tt0494203,7.7,146
