imdb_id,collection_id
tt1298650,1494
tt1302011,1084
tt1307859,107
tt1308748,332
tt1318514,1502
tt1322333,1114
tt1324999,2229
tt1365048,1705
tt1399103,2315
tt1402488,830
tt1411697,2066
tt1412386,257
tt1413496,613
tt1417108,2305
tt1430070,73
tt1436562,1611
tt1438176,715
tt1446147,367
tt1452293,1148
tt1456635,789
tt1464174,270
tt1478964,187
tt1490678,2177
tt1499658,887
tt1515091,1722
tt1517489,1802
tt1525836,739
tt1530509,2079
tt1534786,2011
tt1560671,2081
tt1564349,564
tt1566528,1198
tt1568139,2488
tt1568346,2054
tt1584941,2448
tt1596343,2035
tt1604231,2393
tt1611876,1071
tt1615918,117
tt1622979,676
tt1630637,2083
tt1634122,993
tt1640711,46
tt1644655,1385
tt1649400,1648
tt1650043,542
tt1657283,883
tt1657512,976
tt1666169,1182
tt1669277,1860
tt1672215,2204
tt1677603,2530
tt1680089,1264
tt1685576,1875
tt1686784,581
tt1686865,1439
tt1687247,1143
tt1687856,309
tt1690368,109
tt1692503,1997
tt1693110,1731
tt1699135,2178
tt1699163,2394
tt1699164,2394
tt1699231,1560
tt1699513,2546
tt1700423,2406
tt1703199,791
tt1708510,1878
tt1712187,1230
tt1714208,501
tt1716747,858
tt1716772,2085
tt1721677,653
tt1722484,2293
tt1728217,2295
tt1728239,537
tt1729211,1267
tt1733578,2260
tt1734582,496
tt1739212,1511
tt1745672,396
tt1754029,1091
tt1756384,2028
tt1764632,1852
tt1767319,936
tt1773109,2481
tt1776143,568
tt1776196,727
tt1778304,1460
tt1781069,2497
tt1787759,1202
tt1787831,2361
tt1791500,640
tt1791666,2367
tt1792799,1109
tt1793931,2228
tt1796603,1954
tt1798635,551
tt1801064,1317
tt1804508,2267
tt1807950,200
tt1808223,1042
tt1808454,1843
tt1808587,381
tt1809274,325
tt1810864,590
tt1815769,110
tt1816603,1030
tt1821680,2299
tt1828224,1115
tt1831609,232
tt1832381,530
tt1832438,2271
tt1833845,603
tt1833846,603
tt1836210,2393
tt1836212,108
tt1840372,528
tt1841898,2310
tt1845842,917
tt1851909,570
tt1852904,1447
tt1858582,2356
tt1860318,533
tt1863347,1092
tt1865375,325
tt1868070,1396
tt1869453,1852
tt1876517,1129
tt1883251,1170
tt1883397,2232
tt1884495,1258
tt1897949,1079
tt1899353,2171
tt1901033,2393
tt1904937,1016
tt1918965,1321
tt1920861,1205
tt1924354,721
tt1926313,1557
tt1927041,1820
tt1927077,1136
tt1945106,706
tt1946285,1726
tt1947998,509
tt1948150,1628
tt1961179,2255
tt1961324,1511
tt1966396,483
tt1974262,850
tt1986935,1537
tt1988166,1030
tt1988689,1112
tt1992138,695
tt1998395,2097
tt1999167,1354
tt2007993,2424
tt2028530,1458
tt2047769,1462
tt2048804,1235
tt2049597,2472
tt2050664,2265
tt2053359,675
tt2063834,2273
tt2064926,2559
tt2066040,2154
tt2068997,99
tt2072029,1461
tt2073070,1655
tt2075108,213
tt2075172,641
tt2076251,930
tt2077886,2160
tt2080337,1168
tt2084868,1029
tt2084885,2046
tt2086942,2103
tt2090463,218
tt2094052,1221
tt2095742,1461
tt2097245,1709
tt2100558,1462
tt2102465,2394
tt2106519,1138
tt2112904,244
tt2115378,1519
tt2124046,1054
tt2133312,671
tt2134058,1820
tt2141789,1533
tt2146252,1867
tt2147199,2050
tt2150139,56
tt2175535,77
tt2186875,1120
tt2234550,1101
tt2241287,1121
tt2243469,921
tt2257246,935
tt2315776,146
tt2321395,1125
tt2364842,2151
tt2367954,1836
tt2776256,1650
tt3565112,2308
tt3565136,2308
tt3565148,2308
tt3565158,2308
tt3565160,2308
tt3565164,2308
tt3840102,929
tt4164468,2424
tt4247856,1831
tt4673994,2088
tt4674036,2088
tt4674212,2088
tt5346704,520
tt5521056,315
tt0790724,965
tt0837562,895
tt0848228,1941
tt0860907,1585
tt0903624,2071
tt0938330,1741
tt0948470,1933
tt1034314,960
tt1074638,972
tt1185838,602
tt11908836,2094
tt1194173,1969
tt1217213,2282
tt1232829,1006
tt1258972,2120
tt1276962,419
tt1277953,1200
tt1291547,83
tt1345836,2002
tt1392170,2080
tt1397280,1880
tt1397514,999
tt1403214,1459
tt1409024,1265
tt1418712,1445
tt1424310,167
tt1446714,1542
tt1496025,2365
tt1588342,601
tt1596365,2254
tt1597522,179
tt1602472,16
tt1605630,125
tt1621045,2263
tt1625350,2393
tt1637725,1898
tt1646987,407
tt1648964,1461
tt1649444,2510
tt1651323,2391
tt1659343,2370
tt1667889,923
tt1673434,2229
tt1681372,345
tt1695770,525
tt1706593,402
tt1714203,1492
tt1718903,1834
tt1720189,1461
tt1724962,1446
tt1735898,2082
tt1748227,1986
tt1753496,1597
tt1756415,2432
tt1758830,1076
tt1764625,1931
tt1764651,2030
tt1772341,2468
tt1786650,1608
tt1794886,148
tt1797504,2272
tt1800741,1819
tt1815852,1387
tt1816518,632
tt1821480,1023
tt1823067,118
tt1826660,1779
tt1831806,2065
tt1832447,1059
tt1844025,1610
tt1855325,1598
tt1856014,818
tt1856047,818
tt1856053,1382
tt1857797,1347
tt1859607,1041
tt1861343,845
tt1865573,210
tt1866931,2429
tt1867101,2262
tt1879012,1377
tt1881045,1646
tt1894561,452
tt1915581,1204
tt1919184,2393
tt1922777,1751
tt1928330,207
tt1933618,1333
tt1934269,2487
tt1935896,1925
tt1937133,1412
tt1954464,649
tt1954470,738
tt1969175,130
tt1979319,1637
tt1980986,898
tt1981080,1877
tt1981677,1496
tt1985017,183
tt1990218,623
tt2002626,2429
tt2005156,237
tt2011961,590
tt2013299,2378
tt2016894,2218
tt2023453,542
tt2036408,1227
tt2040560,2155
tt2046110,2539
tt2051818,110
tt2051886,737
tt2058710,2122
tt2062698,153
tt2064704,3
tt2071471,1629
tt2071491,1011
tt2073137,2393
tt2078523,473
tt2078667,1139
tt2081266,2293
tt2082415,1657
tt2085795,647
tt2085930,1815
tt2088832,1930
tt2089750,1358
tt2099643,1852
tt2105044,2379
tt2106675,2212
tt2106741,2236
tt2108651,1782
tt2109184,1460
tt2109245,2353
tt2112131,477
tt2112143,618
tt2121377,2442
tt2124014,233
tt2131586,528
tt2140315,1566
tt2143470,989
tt2147134,2233
tt2151579,1860
tt2152198,2159
tt2166143,1813
tt2168854,1236
tt2172071,1838
tt2172910,1044
tt2177509,358
tt2177575,822
tt2182237,2394
tt2186562,544
tt2186715,426
tt2192888,1936
tt2194724,1547
tt2196724,2519
tt2202750,782
tt2204340,2045
tt2204371,1771
tt2204379,2012
tt2205948,1547
tt2209792,2024
tt2210479,256
tt2210717,1851
tt2210823,1274
tt2215285,1202
tt2224307,432
tt2226437,976
tt2226666,987
tt2231554,791
tt2234275,1285
tt2234530,319
tt2238839,1179
tt2243393,2160
tt2243621,1765
tt2245544,361
tt2248068,2014
tt2253038,1112
tt2256858,1061
tt2258239,36
tt2271315,570
tt2271565,1577
tt2275080,1251
tt2281095,121
tt2281223,2261
tt2281225,2261
tt2283748,1402
tt2284790,2453
tt2288005,1660
tt2290573,1426
tt2290648,958
tt2290828,1354
tt2292965,607
tt2294473,1133
tt2296404,1877
tt2296709,498
tt2298338,2225
tt2301882,2303
tt2301900,1551
tt2306783,2033
tt2306814,111
tt2306836,1876
tt2308711,848
tt2309987,837
tt2316383,80
tt2317379,917
tt2319889,974
tt2322420,478
tt2325491,10
tt2332518,2278
tt2343134,1473
tt2343475,1378
tt2358911,256
tt2361586,2111
tt2368783,1529
tt2371411,1454
tt2371824,1459
tt2375379,1421
tt2375454,1755
tt2379418,2191
tt2380137,1792
tt2388765,1993
tt2389120,2064
tt2400434,2240
tt2401723,1980
tt2401725,1980
tt2401727,1980
tt2404572,869
tt2409754,1132
tt2414212,1667
tt2414370,278
tt2423504,1235
tt2425618,1067
tt2433190,1909
tt2458040,1338
tt2459022,1167
tt2471640,2137
tt2491648,776
tt2500410,733
tt2500414,733
tt2507174,2277
tt2519428,1029
tt2525596,87
tt2546996,2466
tt2549540,1511
tt2550838,930
tt2585562,1497
tt2588506,1240
tt2589640,2483
tt2592484,2270
tt2599106,973
tt2668926,1473
tt2713886,981
tt2826922,1593
tt2961768,889
tt2993556,333
tt3354096,422
tt3402542,194
tt3468006,430
tt3833714,1206
tt4634272,1080
tt6072460,2553
tt7867026,288
tt0481499,1998
tt0770828,1220
tt0790736,1564
tt0795461,1682
tt1029231,1082
tt1170358,2071
tt1211956,633
tt1229340,137
tt1300854,959
tt1335975,31
tt1340803,385
tt1375789,1570
tt1408101,1809
tt1411250,1984
tt1430132,2253
tt1453405,1300
tt1457765,842
tt1457767,1990
tt1531924,2015
tt1535975,2449
tt1572315,1918
tt1583421,731
tt1606378,543
tt1650554,1051
tt1663662,1452
tt1670345,1397
tt1674047,276
tt1690953,526
tt1691917,1499
tt1778924,2231
tt1821694,1565
tt1833673,539
tt1854564,1474
tt1870419,836
tt1872101,2327
tt1872102,2327
tt1891884,1415
tt1905041,2035
tt1913178,496
tt1925518,2168
tt1937118,1790
tt1937390,1398
tt1951261,2066
tt1951264,2080
tt1978599,1409
tt1981115,2266
tt1985966,414
tt2002718,1196
tt2004432,2459
tt2017020,2201
tt2017561,1000
tt2034139,2100
tt2083355,1953
tt2113681,1924
tt2113820,1769
tt2169322,680
tt2184339,2170
tt2188655,109
tt2191701,798
tt2199711,2409
tt2203308,68
tt2205904,745
tt2209418,243
tt2210855,1373
tt2210983,1742
tt2216856,2039
tt2221648,1383
tt2226417,948
tt2230358,395
tt2236054,1340
tt2240884,1700
tt2241403,1445
tt2243537,48
tt2262270,1801
tt2263944,578
tt2274248,290
tt2276778,1701
tt2279922,409
tt2281159,444
tt2291606,2442
tt2294629,719
tt2301155,1729
tt2301592,95
tt2302755,835
tt2306521,558
tt2312390,2048
tt2315236,1140
tt2317524,11
tt2324730,649
tt2343707,1641
tt2356464,2452
tt2357866,197
tt2358913,256
tt2362778,1655
tt2368672,1276
tt2371834,1459
tt2374144,761
tt2378567,2387
tt2381618,533
tt2382009,1398
tt2385047,506
tt2388821,2500
tt2390341,2076
tt2395353,1477
tt2396200,1606
tt2406468,1014
tt2408134,2380
tt2412556,734
tt2412746,1602
tt2418558,807
tt2427502,601
tt2429640,1321
tt2430044,998
tt2435514,2091
tt2436046,152
tt2436516,772
tt2438644,522
tt2440362,1610
tt2450186,2379
tt2457258,80
tt2457282,1547
tt2458106,1384
tt2464018,1331
tt2476154,1243
tt2493386,1333
tt2504308,462
tt2510874,2481
tt2537176,919
tt2538654,310
tt2553376,1852
tt2562234,1385
tt2563562,2122
tt2578608,1081
tt2581664,366
tt2599716,1515
tt2604704,1577
tt2609326,126
tt2609758,1202
tt2617828,707
tt2621000,996
tt2625028,1438
tt2630300,2093
tt2632184,1851
tt2636124,756
tt2637012,1541
tt2642064,2541
tt2643394,2132
tt2644690,476
tt2649126,2386
tt2652476,1521
tt2658126,436
tt2668134,1788
tt2670454,973
tt2708764,861
tt2747786,1972
tt2752584,1504
tt2755016,2136
tt2765340,1767
tt2767948,252
tt2768084,570
tt2769158,1577
tt2769896,1169
tt2771932,2542
tt2772092,155
tt2776882,1079
tt2783020,977
tt2795078,741
tt2806788,724
tt2816740,58
tt2825924,1602
tt2861478,1909
tt2861518,1581
tt2871776,1009
tt2889738,1651
tt2900624,106
tt2902898,175
tt2908228,1330
tt2912922,350
tt2917336,2005
tt2918988,905
tt2927068,2011
tt2927086,917
tt2934340,618
tt2946582,225
tt2953744,913
tt2957774,2245
tt2961802,889
tt2987732,1840
tt2990702,1569
tt2992146,529
tt2993580,333
tt3000430,1155
tt3003996,2242
tt3008034,700
tt3016256,72
tt3017864,756
tt3019994,2351
tt3032182,418
tt3037342,1285
tt3043630,2283
tt3054776,1882
tt3063516,970
tt3068190,1053
tt3069758,478
tt3086582,2283
tt3104078,2415
tt3105008,1882
tt3146360,250
tt3148528,2278
tt3152130,1936
tt3158456,365
tt3169740,2033
tt3174084,2244
tt3175476,1212
tt3198698,905
tt3203996,1181
tt3216510,1593
tt3234078,640
tt3257582,1511
tt3264494,712
tt3283714,247
tt3300904,376
tt3303446,528
tt3329246,1497
tt3332410,1669
tt3341084,2045
tt3398788,894
tt3417422,587
tt3642420,1583
tt3666926,2328
tt3720788,2015
tt3840576,929
tt3856638,813
tt4141906,2540
tt4253190,579
tt4576040,1704
tt4828534,435
tt5827216,956
tt6967268,214
tt7315746,2489
tt0455944,2026
tt0458481,1744
tt0831387,780
tt1109624,1453
tt11738424,84
tt1204977,1443
tt1224378,2411
tt1253863,25
tt1270114,1657
tt1291150,1902
tt1408253,1609
tt1456606,405
tt1490017,2107
tt1587310,1214
tt1646971,901
tt1649443,2510
tt1679276,2156
tt1717715,2134
tt1790864,2125
tt1809398,2359
tt1821658,2145
tt1840309,555
tt1843866,354
tt1865505,957
tt1872181,1933
tt1877832,2473
tt1935302,1299
tt1951265,2080
tt1958043,2078
tt2004420,1361
tt2015381,799
tt2043801,332
tt2091947,1485
tt2096672,592
tt2102496,343
tt2103281,1502
tt2109248,2315
tt2150371,1999
tt2168000,248
tt2170439,887
tt2199251,2430
tt2231489,1656
tt2239832,2263
tt2254552,558
tt2265171,2171
tt2281587,2139
tt2294449,1006
tt2306342,126
tt2309764,1748
tt2310332,2071
tt2333784,2030
tt2339741,2254
tt2357291,1611
tt2360390,2355
tt2379386,936
tt2387575,405
tt2404567,241
tt2404583,961
tt2428170,461
tt2446042,1880
tt2467046,1126
tt2473682,1460
tt2480454,2063
tt2505294,176
tt2521436,1461
tt2528814,777
tt2531282,2258
tt2535470,2470
tt2557256,926
tt2561546,2220
tt2609218,1571
tt2614814,197
tt2626350,1819
tt2664264,2262
tt2670290,153
tt2692250,1376
tt2739884,1180
tt2740538,846
tt2741090,2417
tt2781516,2461
tt2800038,183
tt2800240,1699
tt2802144,1066
tt2825120,468
tt2828996,48
tt2832470,502
tt2833074,15
tt2850304,2442
tt2857458,1304
tt2872570,1411
tt2872732,1188
tt2907640,1191
tt2910342,452
tt2911342,583
tt2911666,991
tt2916324,1696
tt2924442,2155
tt2925768,860
tt2926810,1925
tt2936864,1439
tt2955316,1789
tt2967006,2226
tt2975578,2170
tt2976472,63
tt2978462,564
tt2980706,1499
tt3006826,1014
tt3013602,206
tt3019796,1157
tt3029556,1637
tt3029558,1637
tt3062880,749
tt3064620,130
tt3078296,2090
tt3089778,1375
tt3096810,349
tt3097204,2085
tt3102440,340
tt3106120,1695
tt3121442,1447
tt3121474,568
tt3121562,1801
tt3129656,216
tt3130082,1930
tt3140100,522
tt3142232,866
tt3152098,1261
tt3157224,1408
tt3157466,1936
tt3175038,2401
tt3185154,1661
tt3196174,309
tt3204012,2277
tt3210830,1436
tt3222236,1782
tt3228994,1827
tt3235888,963
tt3242756,2174
tt3244992,2311
tt3246908,1970
tt3260022,807
tt3290714,1663
tt3294206,366
tt3295046,1852
tt3307800,2017
tt3311176,2178
tt3321428,2305
tt3322940,147
tt3331846,1808
tt3336368,1250
tt3345466,20
tt3345472,1463
tt3357178,2378
tt3358296,1378
tt3363888,1270
tt3402110,1894
tt3405714,1341
tt3419894,2016
tt3420108,2406
tt3421246,278
tt3421616,690
tt3429298,2513
tt3438354,911
tt3438514,850
tt3444184,718
tt3445438,544
tt3448226,1576
tt3449302,2006
tt3451660,2557
tt3454828,2059
tt3455204,528
tt3461252,1964
tt3461828,367
tt3462696,1904
tt3464018,1467
tt3465208,1822
tt3465570,722
tt3469440,1825
tt3469592,2465
tt3472586,1851
tt3473596,2351
tt3474600,1154
tt3474720,1285
tt3477554,1765
tt3480056,820
tt3485166,2162
tt3485732,232
tt3504542,1095
tt3505812,1602
tt3521228,2110
tt3521442,2418
tt3527550,96
tt3528092,869
tt3529198,1330
tt3531852,264
tt3541262,79
tt3547466,1826
tt3558642,1358
tt3564806,306
tt3569782,984
tt3572132,1002
tt3579524,756
tt3579688,2027
tt3594160,2527
tt3600950,1785
tt3606698,152
tt3612432,1212
tt3619772,837
tt3627000,593
tt3636040,1480
tt3638012,159
tt3646944,185
tt3652664,839
tt3654212,1577
tt3655374,1222
tt3678938,591
tt3686278,2560
tt3687126,2284
tt3689894,1782
tt3691706,2453
tt3701078,692
tt3701804,656
tt3704538,2379
tt3713166,2368
tt3717532,1354
tt3721554,1577
tt3726220,420
tt3727824,2151
tt3729920,2015
tt3738624,586
tt3740242,1346
tt3759416,180
tt3764230,664
tt3771668,485
tt3773072,642
tt3789946,921
tt3810932,589
tt3822396,2395
tt3823912,1896
tt3830998,1103
tt3845960,419
tt3861006,2283
tt3863156,1674
tt3877844,1753
tt3904754,2191
tt3907156,2041
tt3908344,717
tt3915726,2110
tt3918368,1513
tt3919278,2045
tt3922810,782
tt3958276,1273
tt3961654,888
tt3968610,981
tt3971764,1368
tt4019426,328
tt4028134,1111
tt4061848,116
tt4067084,611
tt4074114,2558
tt4120642,691
tt4128382,124
tt4157782,99
tt4168022,2485
tt4168188,373
tt4176984,1079
tt4202514,1029
tt4221854,968
tt4224058,1176
tt4227386,45
tt4229938,94
tt4230876,36
tt4240654,1739
tt4320236,1418
tt4373906,1416
tt4400810,997
tt4468650,2494
tt4542658,2551
tt4546126,512
tt4666076,430
tt4801654,2088
tt5714216,1089
tt5734266,1329
tt5825186,813
tt6067136,838
tt7216852,2303
tt0369610,1010
tt0478970,151
tt10118134,1185
tt1051904,790
tt11102352,1603
tt11941248,2489
tt1340138,2211
tt1392190,1199
tt1528854,480
tt15548522,1110
tt1634275,195
tt1732651,753
tt1813757,2445
tt1883367,2079
tt1951266,2080
tt2072230,186
tt2096673,947
tt2140465,1892
tt2199571,1635
tt2268016,1204
tt2279373,1800
tt2293640,1275
tt2309260,2047
tt2322441,673
tt2379713,972
tt2381249,1284
tt2386404,1366
tt2395427,1941
tt2473510,1460
tt2488496,1811
tt2510894,895
tt2555736,257
tt2631186,341
tt2637276,1898
tt2637294,893
tt2664880,489
tt2679042,876
tt2752772,1751
tt2820852,2035
tt2848292,1496
tt2872750,1719
tt2888046,954
tt2908446,555
tt2924352,845
tt2945796,2099
tt2974918,117
tt3022458,2192
tt3032288,881
tt3075214,525
tt3076658,460
tt3108604,126
tt3117504,165
tt3135152,1913
tt3136646,1779
tt3138782,1314
tt3148576,1724
tt3150966,1614
tt3152166,2380
tt3159708,2431
tt3175798,1534
tt3195644,948
tt3197766,1647
tt3251306,1606
tt3253940,2059
tt3284178,162
tt3345474,1463
tt3354302,422
tt3354306,422
tt3369806,1245
tt3397884,1737
tt3398252,1662
tt3411432,1427
tt3418972,2304
tt3421204,891
tt3421614,1770
tt3431188,1077
tt3450650,1217
tt3474602,1154
tt3475020,2357
tt3478232,1341
tt3481000,399
tt3500544,1475
tt3540136,2460
tt3581382,345
tt3591946,1619
tt3608646,1341
tt3615204,1539
tt3616916,2426
tt3626742,1789
tt3642618,1743
tt3644202,1608
tt3646946,185
tt3652744,2386
tt3655680,2265
tt3657684,2393
tt3697946,1113
tt3702996,1840
tt3713944,1701
tt3717324,2502
tt3718824,2076
tt3725026,1318
tt3733678,130
tt3737650,528
tt3781476,1297
tt3783422,2200
tt3809492,785
tt3816458,500
tt3819668,578
tt3853452,177
tt3857092,2413
tt3864024,1123
tt3900196,2059
tt3923082,1770
tt3957956,11
tt3977462,725
tt4020312,126
tt4025594,1223
tt4027270,1999
tt4046784,2125
tt4048050,2157
tt4057916,2299
tt4058952,1152
tt4062270,1094
tt4079152,2549
tt4080672,1457
tt4083850,250
tt4087850,493
tt4117510,2501
tt4125300,819
tt4141024,859
tt4141368,1617
tt4144156,958
tt4145350,823
tt4145836,1503
tt4152148,1852
tt4194984,556
tt4227204,2361
tt4232610,154
tt4235644,1539
tt4242158,1167
tt4247144,300
tt4254046,1140
tt4255110,444
tt4264834,1950
tt4265568,2351
tt4267026,855
tt4276752,1290
tt4280056,2156
tt4282466,1851
tt4294052,186
tt4306116,21
tt4307880,546
tt4310772,718
tt4331400,1479
tt4332746,1742
tt4337072,756
tt4388248,642
tt4392454,1
tt4397414,2136
tt4399984,2367
tt4400058,206
tt4404474,1040
tt4412240,306
tt4415068,87
tt4425458,1212
tt4427076,12
tt4430136,1557
tt4430212,587
tt4437298,593
tt4450396,1330
tt4458368,1002
tt4464702,2518
tt4466864,2142
tt4469200,2017
tt4475244,1630
tt4483100,1288
tt4491640,2278
tt4503906,1513
tt4505170,530
tt4515452,2377
tt4530804,447
tt4530884,919
tt4539114,260
tt4539298,2329
tt4539508,2051
tt4542692,2551
tt4547832,512
tt4556352,1702
tt4566574,1261
tt4585660,1070
tt4597430,194
tt4618398,1354
tt4618818,22
tt4622340,472
tt4637028,1746
tt4642970,1162
tt4643580,903
tt4686168,2043
tt4691348,455
tt4692234,162
tt4692242,162
tt4706702,1753
tt4718508,896
tt4757986,1759
tt4765604,70
tt4768764,2398
tt4779296,2154
tt4814354,2283
tt4817640,640
tt4819498,1290
tt4820972,1830
tt4831682,1160
tt4838316,1129
tt4840170,955
tt4840206,1774
tt4859246,1195
tt4861696,2336
tt4865436,837
tt4872210,705
tt4901756,1561
tt4927574,1739
tt4938374,1428
tt4967920,478
tt4970552,1169
tt4971484,1368
tt4973112,653
tt4982156,1890
tt4987556,1921
tt5004778,2561
tt5022680,106
tt5028388,124
tt5031892,1926
tt5057300,562
tt5061124,2102
tt5068574,1593
tt5078188,2210
tt5078450,2094
tt5104080,1857
tt5132854,1516
tt5143700,1766
tt5161502,1771
tt5169582,1749
tt5190950,2236
tt5227020,773
tt5234428,90
tt5268648,1136
tt5269560,1907
tt5270464,2466
tt5290566,2513
tt5290882,527
tt5297596,2027
tt5332274,170
tt5377654,1288
tt5443130,812
tt5445056,812
tt5449088,1258
tt5462882,391
tt5526064,1890
tt5576266,315
tt5706242,116
tt5842792,74
tt5987506,1553
tt6159026,742
tt6255828,1374
tt6315838,691
tt6447448,642
tt6580300,2538
tt6777980,2480
tt6912714,1072
tt8250786,418
tt0837156,1470
tt10889420,1372
tt1211837,559
tt1386697,1844
tt1431045,507
tt1473832,322
tt1540011,284
tt1594972,1395
tt1608290,2505
tt1628841,939
tt1679335,2227
tt1798603,212
tt1920885,269
tt1985949,1937
tt1989632,1858
tt2137241,1624
tt2140479,1927
tt2267968,1084
tt2277860,681
tt2360586,1461
tt2364673,509
tt2381991,2082
tt2411144,2057
tt2441982,2239
tt2567026,101
tt2592614,1598
tt2652118,467
tt2660888,1809
tt2709768,2187
tt2718028,1017
tt2822672,1623
tt2836166,1645
tt2869728,1609
tt2948356,2507
tt2975590,1220
tt3062096,2180
tt3065204,1990
tt3082898,1052
tt3110958,1397
tt3138698,1068
tt3158690,108
tt3183660,650
tt3212812,1331
tt3248148,2059
tt3300542,835
tt3319212,2382
tt3385516,2473
tt3390550,1946
tt3393786,965
tt3410834,555
tt3416828,923
tt3451230,874
tt3462880,2449
tt3470600,1747
tt3498820,354
tt3505094,1835
tt3522806,1255
tt3527772,1081
tt3567194,1590
tt3577684,451
tt3606888,298
tt3620452,567
tt3627704,1487
tt3628584,223
tt3665704,1049
tt3717252,2365
tt3719434,126
tt3746824,1721
tt3760922,1324
tt3823672,65
tt3842614,2089
tt3892618,2012
tt3894558,126
tt3949660,1902
tt4061908,2099
tt4062756,1781
tt4065842,2434
tt4080594,1332
tt4088268,522
tt4094724,2170
tt4110400,2500
tt4146622,1576
tt4160708,566
tt4191580,1257
tt4196776,1969
tt4219652,121
tt4243140,1156
tt4264004,1156
tt4273562,2493
tt4281724,1912
tt4361050,1443
tt4418398,1408
tt4438848,1361
tt4451458,95
tt4471630,34
tt4471634,34
tt4490348,796
tt4519312,85
tt4559046,898
tt4579914,1388
tt4591310,2134
tt4627224,2093
tt4628826,216
tt4641264,177
tt4641286,1746
tt4641730,1608
tt4641776,1641
tt4643142,1746
tt4651520,211
tt4661680,1126
tt4675030,1243
tt4683366,750
tt4685554,1765
tt4699434,1755
tt4741412,2376
tt4741686,998
tt4756770,2457
tt4760268,2457
tt4763168,1062
tt4766112,1237
tt4768656,902
tt4785440,394
tt4786282,1145
tt4788722,1326
tt4790076,2457
tt4802214,394
tt4809638,2347
tt4819576,1097
tt4824308,777
tt4827290,130
tt4840554,1406
tt4847546,286
tt4862468,39
tt4864932,201
tt4911996,1340
tt4915308,896
tt4926538,2228
tt4926822,2437
tt4933472,640
tt4933506,1061
tt4936176,446
tt4939066,1430
tt4940370,1924
tt4945528,237
tt4954660,528
tt4959548,2178
tt4960242,680
tt4960934,807
tt4963830,152
tt4979860,351
tt4980812,1503
tt4994718,1078
tt5001436,1617
tt5011290,1767
tt5029602,321
tt5030004,1600
tt5048716,336
tt5058340,513
tt5066818,1595
tt5068090,1663
tt5084196,1068
tt5095798,1690
tt5097398,431
tt5105656,642
tt5106176,2055
tt5112622,426
tt5115024,971
tt5126792,2248
tt5127398,1501
tt5135434,1142
tt5145840,292
tt5151594,493
tt5156746,695
tt5156910,2151
tt5174974,827
tt5185564,2193
tt5193784,2074
tt5197068,1889
tt5215606,2386
tt5216534,546
tt5218346,544
tt5233142,1852
tt5234458,90
tt5234462,90
tt5237980,718
tt5251328,1421
tt5253630,743
tt5254868,2214
tt5258066,2224
tt5259966,1389
tt5271120,1982
tt5278506,2276
tt5282024,1175
tt5295358,862
tt5300090,1175
tt5309954,1610
tt5321174,964
tt5325452,1202
tt5327922,1341
tt5328802,2132
tt5336230,1279
tt5338588,36
tt5340882,2506
tt5347472,2512
tt5363648,686
tt5377604,1495
tt5425264,583
tt5430020,1092
tt5443474,1094
tt5456798,1341
tt5458484,642
tt5463088,1368
tt5468014,546
tt5471154,306
tt5472758,828
tt5474114,2051
tt5474644,1330
tt5477354,2485
tt5477608,1023
tt5481184,1124
tt5481404,500
tt5481608,371
tt5481984,193
tt5487734,1874
tt5492906,861
tt5503266,1799
tt5523174,1490
tt5531536,360
tt5539376,21
tt5542208,820
tt5544700,570
tt5547880,2527
tt5563932,2265
tt5565670,164
tt5575342,2344
tt5576334,1849
tt5591458,1115
tt5638500,14
tt5639388,1566
tt5641606,447
tt5647758,1925
tt5657028,100
tt5659164,871
tt5659172,871
tt5687416,76
tt5688888,1780
tt5700672,2312
tt5706294,2378
tt5725368,1759
tt5741902,1273
tt5798738,787
tt5813916,2137
tt5822856,45
tt5822910,955
tt5833730,1457
tt5843670,1805
tt5853124,44
tt5864680,1283
tt5866386,597
tt5871184,1288
tt5874502,811
tt5876604,800
tt5880296,2191
tt5889204,1513
tt5889338,438
tt5896962,1150
tt5920384,422
tt5923040,871
tt5923962,739
tt5962096,1009
tt5973626,227
tt5978822,2243
tt5998744,1825
tt6011480,2018
tt6021902,512
tt6029122,1739
tt6034454,359
tt6035470,1287
tt6048582,2033
tt6082222,2486
tt6101516,2407
tt6109862,1622
tt6138400,743
tt6160932,390
tt6211920,2413
tt6212346,1495
tt6221322,1593
tt6266984,747
tt6296148,1288
tt6301140,349
tt6306178,1028
tt6327570,438
tt6336002,642
tt6366854,370
tt6428150,874
tt6447504,929
tt6449216,1088
tt6449358,889
tt6449704,995
tt6467214,2494
tt6857268,2225
tt7035152,691
tt7308238,1327
tt7363650,1758
tt7505148,787
tt7592594,1248
tt7676138,49
tt7784920,215
tt7785870,47
tt8009528,571
tt0451279,2464
tt0498381,2179
tt10156578,1521
tt10497352,608
tt10887586,1372
tt1139592,978
tt1293847,2511
tt13727048,2073
tt1396484,962
tt14348982,1308
tt1724970,1754
tt1727497,2402
tt1753383,43
tt1790809,1494
tt1806913,783
tt1856101,283
tt1935897,1935
tt1959563,2070
tt2091256,356
tt2250912,1793
tt2283362,1005
tt2304662,235
tt2316204,1542
tt2406566,184
tt2417712,789
tt2527336,1811
tt2543472,2463
tt2620590,1918
tt2763304,2314
tt28306432,1553
tt2909966,952
tt2932536,30
tt3039472,409
tt3280262,395
tt3315342,2253
tt3348730,1678
