tconst,primaryTitle,startYear,runtimeMinutes,imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count,Genre_Name,Genre_Action,Genre_Adult,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Game-Show,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Reality-TV,Genre_Romance,Genre_Sci-Fi,Genre_Short,Genre_Sport,Genre_Talk-Show,Genre_Thriller,Genre_War,Genre_Western,profit,ROI
tt0443274,Vantage Point,2008.0,90,tt0443274,40000000.0,151161000.0,PG-13,en,2008-02-01,12.87,6.4,1693,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,111161000.0,2.779025
tt0443295,"Yours, Mine & Ours",2005.0,88,tt0443295,45000000.0,72028800.0,PG,en,2005-11-23,13.004,6.1,700,"Comedy,Romance,Family",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,27028800.0,0.60064
tt0443453,Borat,2006.0,84,tt0443453,18000000.0,262553000.0,R,en,2006-11-01,12.937,6.7,4359,Comedy,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,244553000.0,13.586277777777777
tt0443489,Dreamgirls,2006.0,130,tt0443489,70000000.0,154938000.0,PG-13,en,2006-12-25,13.353,6.8,819,"Drama,Musical,Music",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,84938000.0,1.2134
tt0443536,Hoodwinked,2005.0,80,tt0443536,15000000.0,51053800.0,PG,en,2005-12-16,19.499,6.2,1451,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36053800.0,2.4035866666666665
tt0443543,The Illusionist,2006.0,110,tt0443543,16500000.0,87892400.0,PG-13,en,2006-08-18,14.107,7.3,4050,"Fantasy,Drama,Mystery",False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,71392400.0,4.3268121212121216
tt0443632,The Sentinel,2006.0,108,tt0443632,60000000.0,78810600.0,PG-13,en,2006-04-19,9.397,6.0,623,"Action,Crime,Thriller",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,18810600.0,0.31351
tt0443649,"10,000 BC",2008.0,109,tt0443649,105000000.0,269784000.0,PG-13,en,2008-02-22,23.048,5.4,2455,"Drama,Action,Adventure",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,164784000.0,1.5693714285714286
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007.0,160,tt0443680,30000000.0,14711800.0,R,en,2007-09-07,12.961,7.1,1984,"Drama,Biography,Crime",False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-15288200.0,-0.5096066666666667
tt0443701,The X Files: I Want to Believe,2008.0,104,tt0443701,30000000.0,69363400.0,PG-13,en,2008-07-24,15.707,5.7,1204,"Drama,Horror,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39363400.0,1.3121133333333332
tt0443706,Zodiac,2007.0,157,tt0443706,65000000.0,84785900.0,R,en,2007-03-02,23.387,7.5,8392,"Drama,Mystery,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19785900.0,0.30439846153846156
tt0444182,Days of Glory,2006.0,123,tt0444182,14500000.0,22963700.0,R,fr,2006-09-27,6.575,6.7,303,"Drama,Action,War",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8463700.0,0.5837034482758621
tt0444653,Keeping Mum,2005.0,99,tt0444653,169000.0,18564700.0,R,en,2005-12-02,7.752,6.6,450,"Comedy,Crime",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18395700.0,108.85029585798817
tt0444682,The Reaping,2007.0,99,tt0444682,40000000.0,62771100.0,R,en,2007-04-05,10.23,5.7,656,"Horror,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,22771100.0,0.5692775
tt0445620,Paradise Now,2005.0,91,tt0445620,2000000.0,3395630.0,PG-13,en,2005-09-07,7.097,7.0,189,"Drama,Crime,Thriller",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1395630.0,0.697815
tt0445922,Across the Universe,2007.0,133,tt0445922,45000000.0,29625800.0,PG-13,en,2007-09-14,11.641,7.2,1126,"Fantasy,Drama,History",False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-15374200.0,-0.3416488888888889
tt0445934,Blades of Glory,2006.0,93,tt0445934,53000000.0,118200000.0,PG-13,en,2007-03-30,15.648,6.1,1412,"Comedy,Sport",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,65200000.0,1.230188679245283
tt0445935,Bordertown,2007.0,112,tt0445935,21000000.0,8329800.0,R,en,2007-02-15,9.164,6.3,261,"Mystery,Crime,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-12670200.0,-0.6033428571428572
tt0445946,The Contract,2006.0,96,tt0445946,25000000.0,5549200.0,R,en,2006-04-05,9.655,5.7,395,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-19450800.0,-0.778032
tt0446013,Pathfinder,2007.0,99,tt0446013,45000000.0,30822900.0,R,en,2007-01-11,13.295,5.7,521,"Drama,Action,Adventure",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-14177100.0,-0.31504666666666664
tt0446029,Scott Pilgrim vs. the World,2010.0,112,tt0446029,85000000.0,48000000.0,PG-13,en,2010-08-12,38.229,7.5,6354,"Comedy,Fantasy,Action",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-37000000.0,-0.43529411764705883
tt0446046,Take the Lead,2006.0,118,tt0446046,30000000.0,65743000.0,PG-13,en,2006-03-17,12.618,6.9,584,"Drama,Music",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35743000.0,1.1914333333333333
tt0446345,The Ground Truth,2006.0,72,tt0446345,500000.0,12207.0,R,en,2006-09-15,1.629,6.5,2,"Documentary,War",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-487793.0,-0.975586
tt0446755,The Painted Veil,2006.0,125,tt0446755,19400000.0,26910800.0,PG-13,en,2006-01-01,12.197,7.3,937,"Romance,Drama",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7510800.0,0.3871546391752577
tt0448011,Knowing,2009.0,121,tt0448011,50000000.0,155446000.0,PG-13,en,2009-03-19,167.402,6.1,4362,"Sci-Fi,Mystery,Action",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,105446000.0,2.10892
tt0448115,Shazam!,2019.0,132,tt0448115,80000000.0,365972000.0,PG-13,en,2019-03-29,82.534,7.1,7599,"Comedy,Action,Adventure",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285972000.0,3.57465
tt0448134,Sunshine,2007.0,107,tt0448134,50000000.0,34806800.0,R,en,2007-04-05,11.045,7.0,2992,"Sci-Fi,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-15193200.0,-0.303864
tt0448157,Hancock,2008.0,92,tt0448157,150000000.0,629443000.0,PG-13,en,2008-07-01,117.974,6.3,8119,"Fantasy,Drama,Action",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,479443000.0,3.1962866666666665
tt0448694,Puss in Boots,2011.0,90,tt0448694,130000000.0,554987000.0,PG,en,2011-10-28,40.365,6.4,2584,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,424987000.0,3.2691307692307694
tt0449010,Eragon,2006.0,104,tt0449010,100000000.0,249288000.0,PG,en,2006-12-14,15.94,5.0,2786,"Action,Adventure,Family",True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,149288000.0,1.49288
tt0449059,Little Miss Sunshine,2006.0,101,tt0449059,8000000.0,100523000.0,R,en,2006-07-26,13.553,7.7,5701,"Comedy,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92523000.0,11.565375
tt0449086,Dominion,2005.0,117,tt0449086,30000000.0,251495.0,R,en,2005-05-20,22.014,5.3,246,"Drama,Horror,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-29748505.0,-0.9916168333333333
tt0449088,Pirates of the Caribbean: At World's End,2007.0,169,tt0449088,300000000.0,961000000.0,PG-13,en,2007-05-19,362.257,7.2,12051,"Fantasy,Action,Adventure",True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,661000000.0,2.203333333333333
tt0449089,RV,2006.0,99,tt0449089,50000000.0,87528200.0,PG,en,2006-04-28,15.559,5.9,1382,"Comedy,Adventure,Family",False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37528200.0,0.750564
tt0449467,Babel,2006.0,143,tt0449467,25000000.0,135330000.0,R,en,2006-09-08,12.795,7.2,3042,Drama,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110330000.0,4.4132
tt0449487,Passengers,2008.0,93,tt0449487,25000000.0,2000000.0,PG-13,en,2008-09-26,8.887,6.1,709,"Romance,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,-23000000.0,-0.92
tt0449994,Jodhaa Akbar,2008.0,213,tt0449994,5800000.0,28700000.0,PG-13,hi,2008-02-13,6.638,7.4,196,"Drama,Action,History",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22900000.0,3.9482758620689653
tt0450188,La Vie En Rose,2007.0,140,tt0450188,25000000.0,86274800.0,PG-13,fr,2007-02-14,10.335,7.5,1320,"Drama,Biography,Music",False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,61274800.0,2.450992
tt0450232,16 Blocks,2006.0,102,tt0450232,55000000.0,65664700.0,PG-13,en,2006-03-01,11.882,6.4,1588,"Drama,Action,Thriller",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10664700.0,0.19390363636363636
tt0450259,Blood Diamond,2006.0,143,tt0450259,100000000.0,171720000.0,R,en,2006-01-26,30.894,7.5,6236,"Drama,Adventure,Thriller",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,71720000.0,0.7172
tt0450278,Hostel,2005.0,94,tt0450278,4800000.0,81979800.0,R,en,2005-09-17,30.366,5.9,2909,Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,77179800.0,16.079125
tt0450314,Punisher: War Zone,2008.0,103,tt0450314,20500000.0,10089400.0,R,en,2008-12-05,14.432,5.8,868,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-10410600.0,-0.5078341463414634
tt0450345,The Wicker Man,2006.0,102,tt0450345,40000000.0,38805400.0,PG-13,en,2006-08-31,12.596,4.3,1065,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,-1194600.0,-0.029865
tt0450385,1408,2007.0,104,tt0450385,25000000.0,132963000.0,PG-13,en,2007-06-22,19.812,6.7,3458,"Fantasy,Horror,Mystery",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,107963000.0,4.31852
tt0450405,Cirque du Freak: The Vampire's Assistant,2009.0,119,tt0450405,40000000.0,28169700.0,PG-13,en,2009-10-23,81.624,5.7,890,"Fantasy,Action,Adventure",True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-11830300.0,-0.2957575
tt0451079,Horton Hears a Who!,2008.0,86,tt0451079,85000000.0,298573000.0,G,en,2008-03-03,36.844,6.5,2718,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,213573000.0,2.5126235294117647
tt0451279,Wonder Woman,2017.0,141,tt0451279,149000000.0,821847000.0,PG-13,en,2017-05-30,81.931,7.2,17657,"Fantasy,Action,Adventure",True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,672847000.0,4.515751677852349
tt0451850,Paheli,2005.0,140,tt0451850,4900000.0,11000000.0,PG-13,hi,2005-06-24,4.881,6.3,68,"Comedy,Fantasy,Drama",False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6100000.0,1.2448979591836735
tt0452594,The Break-Up,2006.0,106,tt0452594,52000000.0,205668000.0,PG-13,en,2006-06-01,12.751,5.8,2265,"Comedy,Romance,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,153668000.0,2.9551538461538462
tt0452598,Cheaper by the Dozen 2,2005.0,94,tt0452598,60000000.0,129182000.0,PG,en,2005-12-21,32.574,6.1,1708,"Comedy,Adventure,Family",False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69182000.0,1.1530333333333334
tt0452608,Death Race,2008.0,105,tt0452608,45000000.0,76014300.0,R,en,2008-08-22,28.524,6.2,3069,"Sci-Fi,Action,Thriller",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,31014300.0,0.6892066666666666
tt0452623,Gone Baby Gone,2007.0,114,tt0452623,19000000.0,34619700.0,R,en,2007-06-06,12.772,7.3,2982,"Drama,Mystery,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15619700.0,0.8220894736842105
tt0452624,The Good German,2006.0,105,tt0452624,32000000.0,5914910.0,R,en,2006-12-08,8.418,5.8,242,"Romance,Drama,Mystery",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,-26085090.0,-0.8151590625
tt0452637,Lady in the Water,2006.0,110,tt0452637,70000000.0,72785200.0,PG-13,en,2006-07-20,10.362,5.6,1095,"Fantasy,Drama,Mystery",False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2785200.0,0.03978857142857143
tt0452681,The Santa Clause 3: The Escape Clause,2006.0,97,tt0452681,12000000.0,84500100.0,G,en,2006-11-01,13.032,5.4,821,"Comedy,Adventure,Family",False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72500100.0,6.041675
tt0452694,The Time Traveler's Wife,2009.0,107,tt0452694,39000000.0,101344000.0,PG-13,en,2009-08-14,19.104,6.9,2044,"Comedy,Fantasy,Drama",False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62344000.0,1.5985641025641026
tt0452702,Vacancy,2007.0,85,tt0452702,19000000.0,35300600.0,R,en,2007-04-20,22.817,6.2,1100,"Horror,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,16300600.0,0.8579263157894736
tt0453451,Mr. Bean's Holiday,2007.0,90,tt0453451,25000000.0,232226000.0,G,en,2007-03-22,19.902,6.3,2317,"Comedy,Family",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,207226000.0,8.28904
tt0453453,Beer League,2006.0,86,tt0453453,2800000.0,472185.0,R,en,2006-09-15,5.065,5.2,50,"Comedy,Sport",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-2327815.0,-0.8313625
tt0453467,Deja Vu,2006.0,126,tt0453467,75000000.0,180558000.0,PG-13,en,2006-11-22,18.078,6.8,3876,"Sci-Fi,Action,Crime",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,105558000.0,1.40744
tt0453556,TMNT,2007.0,87,tt0453556,34000000.0,95609000.0,PG,en,2007-03-23,18.321,6.1,853,"Action,Adventure,Animation",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,61609000.0,1.8120294117647058
tt0453562,42,2013.0,128,tt0453562,40000000.0,95020200.0,PG-13,en,2013-04-12,15.773,7.1,1482,"Drama,Biography,Sport",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,55020200.0,1.375505
tt0454082,Black Christmas,2006.0,95,tt0454082,9000000.0,21510900.0,R,en,2006-12-15,9.418,5.1,400,Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12510900.0,1.3901
tt0454824,Flyboys,2006.0,140,tt0454824,60000000.0,17834900.0,PG-13,en,2006-09-22,8.657,6.5,651,"Drama,Action,History",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-42165100.0,-0.7027516666666667
tt0454841,The Hills Have Eyes,2006.0,107,tt0454841,15000000.0,69623700.0,R,en,2006-03-10,43.142,6.4,2341,"Horror,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,54623700.0,3.64158
tt0454848,Inside Man,2006.0,129,tt0454848,45000000.0,186004000.0,R,en,2006-03-17,20.426,7.4,4710,"Drama,Mystery,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,141004000.0,3.1334222222222223
tt0454876,Life of Pi,2012.0,127,tt0454876,120000000.0,609017000.0,PG,en,2012-11-20,46.588,7.4,11550,"Fantasy,Drama,Adventure",False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,489017000.0,4.075141666666667
tt0454919,Pulse,2006.0,90,tt0454919,38000000.0,29907700.0,R,en,2006-08-11,9.693,5.0,406,"Horror,Sci-Fi,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,-8092300.0,-0.21295526315789473
tt0454921,The Pursuit of Happyness,2006.0,117,tt0454921,55000000.0,307077000.0,PG-13,en,2006-12-14,39.484,7.9,8240,"Drama,Biography",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,252077000.0,4.583218181818181
tt0454945,She's the Man,2006.0,105,tt0454945,20000000.0,33889200.0,PG-13,en,2006-03-17,18.721,6.8,2477,"Comedy,Romance,Sport",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13889200.0,0.69446
tt0454987,Let's Go to Prison,2006.0,84,tt0454987,4000000.0,4630040.0,R,en,2006-11-17,8.965,5.7,219,"Comedy,Crime",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,630040.0,0.15751
tt0455407,The Crazies,2010.0,101,tt0455407,20000000.0,54956100.0,R,en,2010-02-26,20.461,6.2,1624,"Horror,Adventure",False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,34956100.0,1.747805
tt0455499,Garfield: A Tail of Two Kitties,2006.0,82,tt0455499,60000000.0,141702000.0,PG,en,2006-06-15,26.542,5.5,1751,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81702000.0,1.3617
tt0455537,The House of Usher,2006.0,81,tt0455537,130000.0,1677.0,R,en,2007-09-11,1.818,4.7,16,"Drama,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-128323.0,-0.9871
tt0455538,How to Lose Friends & Alienate People,2008.0,110,tt0455538,27000000.0,17286300.0,R,en,2008-10-02,8.498,6.0,601,"Comedy,Drama,Biography",False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9713700.0,-0.3597666666666667
tt0455590,The Last King of Scotland,2006.0,123,tt0455590,6000000.0,48618200.0,R,en,2006-01-12,10.383,7.5,1656,"Drama,Biography,History",False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42618200.0,7.103033333333333
tt0455612,Madea's Family Reunion,2006.0,107,tt0455612,6000000.0,57231500.0,PG-13,en,2006-02-24,11.023,6.3,161,"Comedy,Romance,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,51231500.0,8.538583333333333
tt0455760,Dead Silence,2007.0,89,tt0455760,20000000.0,22217400.0,R,en,2007-03-16,38.547,6.4,1814,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,2217400.0,0.11087
tt0455824,Australia,2008.0,165,tt0455824,130000000.0,211788000.0,PG-13,en,2008-11-18,11.991,6.6,1935,"Romance,Drama,Adventure",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,81788000.0,0.6291384615384615
tt0455857,When a Stranger Calls,2006.0,87,tt0455857,15000000.0,66967000.0,PG-13,en,2006-02-03,16.38,5.7,843,"Horror,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,51967000.0,3.4644666666666666
tt0455944,The Equalizer,2014.0,132,tt0455944,55000000.0,192331000.0,R,en,2014-09-24,68.069,7.2,7246,"Action,Crime,Thriller",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,137331000.0,2.4969272727272727
tt0455957,Goya's Ghosts,2006.0,113,tt0455957,50000000.0,9448080.0,R,en,2006-11-08,7.787,6.6,377,"Drama,Biography,History",False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-40551920.0,-0.8110384
tt0455960,The Hitcher,2007.0,84,tt0455960,10000000.0,25399900.0,R,en,2007-01-19,10.269,5.9,727,"Crime,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15399900.0,1.53999
tt0455967,John Tucker Must Die,2006.0,89,tt0455967,18000000.0,68844800.0,PG-13,en,2006-07-27,12.605,6.2,1168,"Comedy,Romance",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,50844800.0,2.824711111111111
tt0456144,"Carry On, Munna Bhai",2006.0,144,tt0456144,1800000.0,31517600.0,PG-13,hi,2006-09-01,8.038,7.3,152,"Comedy,Romance,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,29717600.0,16.509777777777778
tt0456554,Grandma's Boy,2006.0,94,tt0456554,5000000.0,6538180.0,R,en,2006-01-06,10.246,6.6,503,Comedy,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1538180.0,0.307636
tt0457303,Church Ball,2006.0,91,tt0457303,1000000.0,464991.0,PG,en,2006-03-17,1.484,3.8,4,"Comedy,Sport",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-535009.0,-0.535009
tt0457400,Land of the Lost,2009.0,102,tt0457400,100000000.0,68688800.0,PG-13,en,2009-06-05,17.442,5.5,1053,"Comedy,Action,Adventure",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-31311200.0,-0.313112
tt0457433,Perfect Stranger,2007.0,109,tt0457433,60795000.0,73090600.0,R,en,2007-04-11,17.576,5.8,735,"Mystery,Crime,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,12295600.0,0.20224689530389012
tt0457495,Stormbreaker,2006.0,93,tt0457495,40000000.0,23937900.0,PG,en,2006-07-21,8.47,5.2,555,"Action,Adventure,Family",True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-16062100.0,-0.4015525
tt0457510,Nacho Libre,2006.0,92,tt0457510,35000000.0,99255500.0,PG,en,2006-06-16,39.549,6.3,1245,"Comedy,Family,Sport",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,64255500.0,1.8358714285714286
tt0457513,Scoop,2006.0,96,tt0457513,4000000.0,31584900.0,PG-13,en,2006-07-27,7.979,6.6,1356,"Comedy,Fantasy,Crime",False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27584900.0,6.896225
tt0457530,The Work and the Glory II: American Zion,2005.0,100,tt0457530,6500000.0,2025030.0,PG-13,en,2005-10-21,3.334,6.7,9,"Drama,Western",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-4474970.0,-0.6884569230769231
tt0457572,Fido,2006.0,93,tt0457572,8000000.0,426224.0,R,en,2006-09-07,9.823,6.5,344,"Comedy,Drama,Horror",False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-7573776.0,-0.946722
tt0457939,The Holiday,2006.0,136,tt0457939,85000000.0,194169000.0,PG-13,en,2006-12-08,16.788,7.1,4107,"Comedy,Romance",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,109169000.0,1.2843411764705883
tt0458339,Captain America: The First Avenger,2011.0,124,tt0458339,140000000.0,370570000.0,PG-13,en,2011-07-22,105.404,7.0,18581,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,230570000.0,1.6469285714285715
